Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
6.478391516,6.571096963,6.596643013,6.538494657,6.569251018,6.631492154
6.369753294,6.577929341,6.611576717,6.553278678,6.581214271,6.646498078
6.519331595,6.602028888,6.626951641,6.568681651,6.600075468,6.661986025
6.386417856,6.608572325,6.643082502,6.584688432,6.612695281,6.67816046
6.562414019,6.635283087,6.65957789,6.601274138,6.633260189,6.694765827
6.405519767,6.641477898,6.676822396,6.618420461,6.646461273,6.712025067
6.607452499,6.670687107,6.694350422,6.636100817,6.668631525,6.729659624
6.42691854,6.676471623,6.712620183,6.654298135,6.682334555,6.74791512
6.654255884,6.708059854,6.731089086,6.672980544,6.706006581,6.766486764
6.450463276,6.713367022,6.750287801,6.692132329,6.720125226,6.785642211
6.702621697,6.747208931,6.769602642,6.711720911,6.745191121,6.805055612
6.475990276,6.751969131,6.78962885,6.73172539,6.759634813,6.825009721
6.752332959,6.787924769,6.809682478,6.752111582,6.785973524,6.84515756
6.503318924,6.792067316,6.83043152,6.772863321,6.800649035,6.865805795
6.803166328,6.829991509,6.85111386,6.793935805,6.828135742,6.886577941
6.532252012,6.833440097,6.872473574,6.815321916,6.842943106,6.907808447
6.854897769,6.873186563,6.893674954,6.836969174,6.871452514,6.929095025
6.562589256,6.875859637,6.915526329,6.858869501,6.886285432,6.950789355
6.907282272,6.917270411,6.937127396,6.880970334,6.915681907,6.972470956
6.594117645,6.919089686,6.959352887,6.903266171,6.930436088,6.994512044
6.960080567,6.962005667,6.981234587,6.925699415,6.96058367,7.016469645
6.626616471,6.962886663,7.003709226,6.948264473,6.975147901,7.038733186
7.013041756,7.007142336,7.02574745,6.970903566,7.005904949,7.060842733
6.659852939,7.007000412,7.048345088,6.993610439,7.020167212,7.083203313
7.065911829,7.052426679,7.070413181,7.016326097,7.05138921,7.105338323
6.693592333,7.051176512,7.093005869,7.039045097,7.065235926,7.127668783
7.118436425,7.097602659,7.11497645,7.061707296,7.096777296,7.149702068
6.727592856,7.095160352,7.13743703,7.084309795,7.110096019,7.171876108
7.170360579,7.142412244,7.159180101,7.106785528,7.141808221,7.193677983
6.761607393,7.13868997,7.181376827,7.129137836,7.154482106,7.215564816
