Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
6.422132742,0.8222924577,0.9532334944,1.325078008,0.4196913493,-0.6261674861,3.514162415,-1.021241902,-1.212831955,-0.7491297095,-0.8932972379,-0.6291193201,-1.095216468,0.1895276474,-0.4166614053,-1.049257288,0.3090822454,-1.903097362,0.3822182412,1.682179663,1.812350663
6.365599481,0.8241030226,0.9514741932,1.318397459,0.4217129739,-0.6359430301,3.520437973,-1.013064948,-1.181113598,-0.7424810387,-0.8618905293,-0.6429058396,-1.13508258,0.1495302962,-0.4149532059,-1.008762266,0.307784977,-1.87166936,0.3446644834,1.659687709,1.749227457
6.30422545,0.8255819975,0.9498524357,1.311002939,0.4238615877,-0.6465045592,3.52544525,-1.002583266,-1.150095419,-0.7341874209,-0.8298434956,-0.65204319,-1.172072339,0.1135981077,-0.4131088742,-0.9664904233,0.3063769224,-1.836591419,0.3055795349,1.630199013,1.681737961
6.238761423,0.8267110194,0.9483876228,1.302992481,0.4261056529,-0.657702443,3.529132111,-0.9899921728,-1.120204405,-0.7243938544,-0.797617903,-0.6564838591,-1.205724311,0.08215478703,-0.4111439432,-0.9230474406,0.3048827893,-1.798397699,0.2655181224,1.59420687,1.610867528
6.170119194,0.8274769238,0.9470951186,1.294470445,0.4284128312,-0.669379025,3.531464955,-0.9755230291,-1.09184664,-0.7132698979,-0.7656834721,-0.6562562302,-1.235624201,0.05555778152,-0.4090702986,-0.879025541,0.3033204309,-1.757645222,0.2250294413,1.552292559,1.53761141
6.099220726,0.8278718559,0.9459862763,1.285545974,0.4307505761,-0.6813715494,3.532428423,-0.9593937504,-1.065369813,-0.7009927137,-0.7344618868,-0.6514621031,-1.26142454,0.03406020865,-0.4069432452,-0.8350093746,0.3017132339,-1.714906505,0.1846410628,1.505087234,1.462955345
6.026935871,0.827893277,0.9450685755,1.276331359,0.4330866833,-0.6935148847,3.532024835,-0.9418677145,-1.041125628,-0.6877616135,-0.7043912844,-0.6422492598,-1.28286232,0.01787614446,-0.404782451,-0.7915415884,0.3000747867,-1.670754114,0.1448720694,1.453298114,1.387871557
5.954234623,0.8275438752,0.9443459626,1.266940517,0.4353898021,-0.7056442648,3.530273458,-0.9232111828,-1.019402602,-0.6737750954,-0.6758502518,-0.6288257275,-1.299759257,0.007117713111,-0.4026038213,-0.7491483843,0.2984268304,-1.625763029,0.1061997776,1.397647535,1.313292768
5.881996218,0.8268313846,0.9438191712,1.257487613,0.4376298828,-0.7175979517,3.527209522,-0.9036878488,-1.000438522,-0.6592322944,-0.6491675371,-0.6114483238,-1.311990022,0.001814784202,-0.4004371803,-0.7083275259,0.296792067,-1.58050438,0.06906839212,1.338885544,1.240113699
5.811055025,0.8257683276,0.9434862082,1.248085685,0.439778562,-0.7292195752,3.522883198,-0.8835786172,-0.9844432752,-0.6443339184,-0.6246538337,-0.5904068393,-1.319504265,0.001946643553,-0.3983050756,-0.6695275082,0.2951854069,-1.535522125,0.03389253732,1.277783019,1.169175898
5.742319483,0.8243716924,0.9433428597,1.238845423,0.4418094795,-0.74036029,3.517358456,-0.8631463047,-0.9715771931,-0.6292743725,-0.6025783656,-0.56602398,-1.322302223,0.007430477099,-0.3962282784,-0.6331543035,0.2936195886,-1.491336241,0.001049376939,1.215115209,1.101263188
5.676590571,0.822662555,0.943383164,1.229874068,0.4436985269,-0.7508806514,3.510711842,-0.8426399223,-0.9619562483,-0.6142417699,-0.583154154,-0.5386468117,-1.320453691,0.01811327367,-0.3942386333,-0.599586997,0.2921148277,-1.448456645,-0.02912670556,1.151646598,1.037108685
5.614601617,0.8206656654,0.9435998399,1.221274418,0.4454240298,-0.7606522493,3.50303129,-0.822320873,-0.9556474605,-0.5994154873,-0.5665655883,-0.5086479364,-1.314079483,0.03379261443,-0.3923405991,-0.5691526924,0.290683518,-1.407349782,-0.05633526255,1.088126113,0.9773762154
5.557094701,0.8184090051,0.9439847895,1.21314389,0.4469668721,-0.7695589405,3.494414948,-0.802423274,-0.9526772119,-0.5849636881,-0.5529487833,-0.4764070198,-1.303327192,0.05422118671,-0.3905509138,-0.5421447111,0.2893386136,-1.368457908,-0.08031648761,1.025284371,0.9226691758
5.50472138,0.8159233301,0.9445293849,1.205573735,0.4483105673,-0.7774979109,3.484969944,-0.7831592319,-0.9530437101,-0.571045459,-0.542397664,-0.4423062658,-1.288389527,0.07911156742,-0.3889040763,-0.5188232839,0.2880957283,-1.332199107,-0.1008465767,0.9638301952,0.8735360504
5.458076837,0.8132417132,0.9452247495,1.198648273,0.4494412852,-0.7843803616,3.474811271,-0.7647407803,-0.9566922621,-0.5578097113,-0.5349890415,-0.406753199,-1.269503482,0.1081321108,-0.3874024184,-0.4993959014,0.2869625212,-1.298940968,-0.1177326088,0.9044462941,0.8304566557
5.417725853,0.810399084,0.9460619914,1.192444236,0.4503478457,-0.7901319945,3.46406066,-0.7473570577,-0.9635364789,-0.5453911328,-0.5307501047,-0.3701506559,-1.246934145,0.1409166735,-0.3860576046,-0.4840455957,0.2859517747,-1.269029154,-0.1308216829,0.8477783651,0.793853204
5.384092195,0.8074317855,0.9470322506,1.187030164,0.4510216855,-0.7946933172,3.452845451,-0.7311779593,-0.9734693612,-0.5339118227,-0.5296711564,-0.3328911575,-1.220972475,0.1770750423,-0.3848945818,-0.4729237244,0.2850774328,-1.242778913,-0.1399949729,0.794438192,0.7640922315
5.357599656,0.8043771445,0.9481267154,1.182465823,0.4514568051,-0.798019656,3.441297535,-0.7163678099,-0.9863407559,-0.5234826826,-0.5317311783,-0.2953861114,-1.191928451,0.2161879098,-0.3839154779,-0.4661303011,0.2843438404,-1.220454931,-0.1451606446,0.7450110147,0.7414727036
5.338581718,0.8012730576,0.9493366225,1.178801698,0.4516497115,-0.8000810909,3.429552272,-0.7030605965,-1.001984514,-0.5142002763,-0.5368645059,-0.2580264827,-1.160135915,0.2578161341,-0.3831368519,-0.4637442282,0.2837621263,-1.202300293,-0.1462650811,0.7000347093,0.7262401606
5.327270105,0.7981575989,0.9506530333,1.176078512,0.4515993518,-0.8008622606,3.417747358,-0.6913848895,-1.020215526,-0.5061541972,-0.5449906495,-0.2212073037,-1.125954988,0.3015005534,-0.3825699986,-0.4658063565,0.2833408174,-1.188523839,-0.1432858374,0.6600136934,0.718582407
5.323838774,0.795068649,0.9520666998,1.174326775,0.451307054,-0.8003620202,3.406021755,-0.6814541382,-1.04078634,-0.4994157765,-0.5559998807,-0.1853408368,-1.089754915,0.3467379064,-0.3822142546,-0.4723163236,0.2830836863,-1.179280062,-0.1362333879,0.625394039,0.7186141089
5.328322906,0.7920435356,0.9535678813,1.17356641,0.450776466,-0.7985931196,3.394514509,-0.6733671486,-1.063474375,-0.4940504083,-0.569762606,-0.1507973792,-1.051912453,0.3930447518,-0.3820822354,-0.4832386197,0.2829942617,-1.174698236,-0.1251539572,0.5965890508,0.7263918666
5.340739369,0.7891186969,0.9551460194,1.173806353,0.4500135091,-0.7955817011,3.383363521,-0.6672039138,-1.088036149,-0.4901131058,-0.5861262003,-0.1179430869,-1.012827251,0.4399188374,-0.38218543,-0.4985029964,0.2830775477,-1.174868464,-0.1101301923,0.5739544298,0.7419062312
5.36101932,0.7863293551,0.9567895567,1.175044305,0.449026333,-0.7913669177,3.372704296,-0.6630318202,-1.114172243,-0.4876483587,-0.6049231323,-0.08717076464,-0.972915716,0.4868181944,-0.3825146948,-0.5179884539,0.2833333303,-1.179826901,-0.09128127654,0.5577916851,0.7650686444
5.388919986,0.7837092015,0.9584857005,1.177266466,0.4478252805,-0.7860003677,3.362668593,-0.6609033826,-1.141597516,-0.4866904437,-0.6259594455,-0.05883060723,-0.9326047503,0.5332150976,-0.3830719594,-0.5415386797,0.2837635395,-1.189574103,-0.06876800643,0.5483448716,0.7957195645
5.424127426,0.7812900918,0.9602201884,1.180447411,0.4464228548,-0.7795456706,3.353382974,-0.6608599149,-1.170004889,-0.4872608733,-0.6490213512,-0.03326825152,-0.8923328438,0.5785701394,-0.3838620508,-0.5689486001,0.2843671385,-1.204056903,-0.04279185749,0.5457932863,0.8336161838
5.466302287,0.7791017469,0.9619772069,1.184550022,0.4448336858,-0.7720778451,3.34496738,-0.6629234889,-1.199056084,-0.4893679289,-0.6738784346,-0.01082837927,-0.8525431429,0.6223337176,-0.3848734451,-0.5999550958,0.2851375972,-1.223161303,-0.01359738904,0.5502517811,0.878423503
5.514946297,0.7771714591,0.9637393056,1.189525576,0.4430744942,-0.7636828208,3.337533536,-0.6670907625,-1.22844754,-0.493008964,-0.7002746645,0.008206209109,-0.8136934711,0.6639908746,-0.3861029147,-0.634260933,0.286073219,-1.246739706,0.01852639792,0.5617634834,0.9297323727
5.569528702,0.7755238061,0.9654873272,1.195313901,0.44116404,-0.754456776,3.331183374,-0.6733489963,-1.257839329,-0.4981696544,-0.7279440153,0.02354384548,-0.7762464034,0.703011503,-0.3875354534,-0.6715110858,0.2871658475,-1.274580186,0.05324645888,0.5802948271,0.9870382729
5.629373335,0.7741803713,0.96720061,1.201843827,0.4391230596,-0.7445055324,3.326007497,-0.6816583811,-1.286845095,-0.5048113284,-0.7565823069,0.03490740067,-0.7406572174,0.7388498076,-0.3891543719,-0.7112997044,0.2884033507,-1.306400196,0.09018466012,0.6057162481,1.049735681
5.690841791,0.77315941,0.9688557233,1.209033171,0.4369741476,-0.7339429595,3.322083216,-0.6918405685,-1.314830042,-0.5127566926,-0.7856136518,0.04211469189,-0.7072462057,0.7708192174,-0.3909144538,-0.7531020357,0.2897391445,-1.341645596,0.1289124622,0.637645764,1.116968315
5.760840866,0.7724746414,0.9704228502,1.216786298,0.434741188,-0.7228865055,3.319470547,-0.7037769789,-1.341885424,-0.5220648711,-0.8149094872,0.04512058174,-0.6765711293,0.7988535486,-0.3927748688,-0.7964866716,0.2911779592,-1.38009571,0.1689913515,0.675970213,1.188127331
5.829290968,0.772135954,0.9718907891,1.225010772,0.4324494199,-0.7114708187,3.3182219,-0.7178168828,-1.367742986,-0.5327438052,-0.8443433055,0.0436751202,-0.6492088613,0.8224737547,-0.3948928117,-0.8410818929,0.2927669818,-1.421663634,0.2099749008,0.7204604023,1.262631371
5.903478343,0.772150048,0.9732291529,1.233593556,0.4301255261,-0.6998272056,3.318365463,-0.733502196,-1.391942682,-0.5446122288,-0.8735416004,0.0377042068,-0.6253708771,0.8412733322,-0.3969954628,-0.8860284423,0.2943792224,-1.465421499,0.2512365047,0.7704502738,1.339134349
5.976326254,0.7725195765,0.9744182145,1.242424018,0.427797553,-0.6881003744,3.319914744,-0.750438424,-1.413730907,-0.5574172596,-0.9016519805,0.02717336845,-0.6055814935,0.854530213,-0.3993045282,-0.930995541,0.2961050413,-1.510988377,0.2922617696,0.8252204177,1.416821391
6.050488888,0.7732433006,0.9754320581,1.251378467,0.4254945484,-0.6764310421,3.322861651,-0.7690629013,-1.433697445,-0.5713397676,-0.9292979309,0.01220784444,-0.5899913095,0.8628266223,-0.4014672476,-0.9749902094,0.2977659048,-1.557791642,0.3325067829,0.8845733984,1.494612441
6.123187288,0.7743158551,0.9762520621,1.260335792,0.4232466422,-0.6649689277,3.327180016,-0.7883976536,-1.450344784,-0.5857758502,-0.9547097715,-0.007188764008,-0.5791930074,0.8647781748,-0.4038794738,-1.017867554,0.2995609221,-1.605139963,0.3712897265,0.947052935,1.571361451
6.193618319,0.7757274268,0.9768595867,1.269169893,0.4210841504,-0.6538601312,3.332822907,-0.809053724,-1.464680804,-0.6009977733,-0.9790190927,-0.030675224,-0.5730065712,0.8615752951,-0.4059772519,-1.05836359,0.3011785835,-1.652362019,0.4081688232,1.012616499,1.645968745
6.262404129,0.777463775,0.9772393653,1.27775491,0.4190376267,-0.6432505252,3.339723613,-0.8299266545,-1.475358104,-0.616432017,-1.000476131,-0.05819754315,-0.5720979219,0.8519489053,-0.4082937906,-1.096565273,0.3029085286,-1.698945068,0.4424313037,1.079688746,1.717412612
6.325902055,0.7795059868,0.9773807055,1.285969627,0.4171366685,-0.6332840832,3.347796157,-0.8513534172,-1.483124703,-0.6321501742,-1.01985076,-0.08911950573,-0.5760662304,0.8370683442,-0.4102900427,-1.131152728,0.3044143581,-1.743924902,0.4736889044,1.147896529,1.784433241
6.385888654,0.7818306152,0.9772751434,1.293692068,0.4154097752,-0.6240950411,3.356936068,-0.872757799,-1.487262867,-0.6477846196,-1.036092335,-0.1233068739,-0.5853576563,0.8163043275,-0.4122902059,-1.162202324,0.3059347425,-1.786972515,0.501333674,1.215926411,1.846229761
6.439183032,0.7844098183,0.9769206849,1.30081245,0.4138832854,-0.6158157641,3.367021342,-0.8938182565,-1.487660545,-0.6630699559,-1.049028715,-0.1601761463,-0.5996735394,0.7900717215,-0.4140792299,-1.188769484,0.3072787141,-1.827044326,0.5249338017,1.282818424,1.901510244
6.486740125,0.7872115694,0.9763187645,1.307222683,0.4125809587,-0.6085623137,3.377915509,-0.9144785168,-1.484773285,-0.677960355,-1.058847334,-0.1991911818,-0.6188952254,0.7590649498,-0.4156064836,-1.210631107,0.3084613057,-1.863874024,0.5441826767,1.347872586,1.949745865
6.52728767,0.790200219,0.9754765926,1.312829726,0.4115233888,-0.6024445827,3.389467452,-0.9339022607,-1.47781128,-0.691960301,-1.06455487,-0.2398959847,-0.6429868921,0.7229829993,-0.4170991206,-1.227433807,0.3095354958,-1.89663757,0.558601478,1.40965827,1.98984795
6.559597553,0.7933368046,0.9744068672,1.317548691,0.4107273971,-0.5975541236,3.401517108,-0.952419786,-1.467722695,-0.7051432122,-1.066999668,-0.2815257348,-0.6712932686,0.6832253905,-0.4181315074,-1.238699215,0.3103277161,-1.924955068,0.5681747818,1.46782808,2.021437922
6.58453359,0.7965798555,0.9731263633,1.321309018,0.4102059433,-0.5939688576,3.413894447,-0.9691689363,-1.453755528,-0.717002202,-1.065043025,-0.3236228558,-0.703909477,0.6393977625,-0.4190985007,-1.244587204,0.3110446948,-1.948395384,0.5724808026,1.520894488,2.04383184
6.600154457,0.7998858544,0.9716578605,1.324055278,0.4099675538,-0.5917487129,3.426426182,-0.9843129538,-1.436727669,-0.7275721599,-1.059575415,-0.3654450456,-0.7398810604,0.5929147181,-0.4196228041,-1.244630195,0.3114473648,-1.966520109,0.571692186,1.568600214,2.056792024
6.60807752,0.8032100719,0.9700266803,1.325744559,0.4100164957,-0.5909324002,3.438935534,-0.9972909119,-1.416492014,-0.7365510011,-1.050087319,-0.4064366838,-0.7790386515,0.5439656046,-0.4199998142,-1.239154622,0.3117087688,-1.979205351,0.5656611209,1.609905616,2.060133789
6.606344668,0.8065071885,0.9682628112,1.326353535,0.410352466,-0.5915412553,3.451247766,-1.008026652,-1.393480923,-0.7438243963,-1.036923743,-0.4458768284,-0.8206091067,0.4935203896,-0.4200653654,-1.228041669,0.3117222452,-1.986141605,0.5545934358,1.644353958,2.05379523
6.596589,0.8097320446,0.9663976776,1.325870898,0.4109707565,-0.5935713746,3.463191687,-1.01643758,-1.368095258,-0.7493264727,-1.020368868,-0.4832505245,-0.8639674716,0.4423406861,-0.4197656623,-1.211610289,0.3115201785,-1.987392374,0.5386846502,1.671524037,2.038045006
6.577822708,0.8128403703,0.9644649113,1.324305276,0.411862312,-0.5970011536,3.474603124,-1.022141609,-1.340357843,-0.7528366272,-1.000235135,-0.5180015813,-0.9086247877,0.3908418148,-0.4193268489,-1.190196014,0.3111682822,-1.982899768,0.5181082546,1.690787792,2.013048177
6.551005075,0.8157894408,0.9624984335,1.321678018,0.4130137829,-0.601784173,3.485327781,-1.025402704,-1.311221606,-0.7545040712,-0.9775505069,-0.5495696998,-0.9535341445,0.3403798957,-0.4184487745,-1.163982742,0.310518533,-1.972790091,0.4934255776,1.702387657,1.979441558
6.516504494,0.8185388292,0.9605319736,1.31802716,0.4144079438,-0.6078552114,3.495222939,-1.025771798,-1.28050292,-0.7541025402,-0.9518781722,-0.5776075347,-0.9984240178,0.2909969369,-0.4175367444,-1.133676156,0.3097826138,-1.957299924,0.4648043324,1.70569831,1.937658266
6.474302958,0.821050986,0.9585979611,1.31340478,0.4160237308,-0.6151288356,3.504160274,-1.02367046,-1.249201653,-0.7518396104,-0.9243278887,-0.6016426904,-1.042263377,0.2440115476,-0.4162058327,-1.099514473,0.30878314,-1.936662619,0.4329641361,1.70126393,1.888563216
6.425854456,0.8232919157,0.9567268758,1.30787478,0.4178368799,-0.6235004106,3.512027018,-1.018856558,-1.217375982,-0.7476253142,-0.8947937313,-0.6214391149,-1.084705545,0.199607275,-0.4147490447,-1.062281133,0.3076954841,-1.911293987,0.3981962925,1.688819752,1.832850536
6.370973498,0.8252316646,0.9549462015,1.301514777,0.4198201544,-0.6328510331,3.518727373,-1.011578552,-1.185672861,-0.7416265572,-0.8640373632,-0.6367723046,-1.124944603,0.1586110716,-0.4131083034,-1.022399594,0.3064337681,-1.881571613,0.3611829743,1.668920435,1.771480675
6.311207268,0.8268448327,0.9532804716,1.294410016,0.4219440245,-0.6430447227,3.524183748,-1.001943421,-1.154542479,-0.7339386472,-0.8325001376,-0.6474647344,-1.162450461,0.1215539951,-0.4112752673,-0.9804996851,0.3050415562,-1.847964749,0.3224362444,1.64186,1.705366796
6.246755861,0.8281109203,0.9517501214,1.286656855,0.424177186,-0.6539368009,3.528336575,-0.9900756222,-1.124297462,-0.7246604433,-0.8004577115,-0.6534719507,-1.196879366,0.0887208409,-0.4093921343,-0.9372548544,0.3035934003,-1.811037918,0.2824697199,1.608013749,1.635482246
6.179019965,0.8290146189,0.9503719798,1.278356541,0.4264871539,-0.6653707558,3.531145348,-0.9763081961,-1.095538689,-0.7140247288,-0.7686888552,-0.6547848282,-1.227572775,0.06073930165,-0.4072675174,-0.8931468116,0.3020171265,-1.771291789,0.2419354219,1.568148029,1.56286541
6.108414873,0.8295459654,0.9491587807,1.269617133,0.4288409874,-0.6771858735,3.532587646,-0.9606944856,-1.068408491,-0.7021124052,-0.7372522237,-0.6514801734,-1.254432856,0.03761037725,-0.4052133385,-0.8489246574,0.3004511182,-1.729352922,0.2012363234,1.52258082,1.488446191
6.036190399,0.8297003977,0.9481194342,1.260549609,0.4312057543,-0.689216622,3.532659325,-0.9436823823,-1.043511967,-0.6892199272,-0.707008775,-0.6436887942,-1.276865622,0.0198876679,-0.4029961082,-0.8049494385,0.2987739564,-1.685725115,0.1610594205,1.47235012,1.413275608
5.96318351,0.8294786999,0.9472596072,1.251267286,0.4335492813,-0.7012972042,3.531373424,-0.9253310734,-1.020902891,-0.6754392954,-0.6779281684,-0.6315994285,-1.294923478,0.007396501229,-0.4008674071,-0.7619651218,0.2971489661,-1.641066159,0.1217347528,1.417808815,1.338241241
5.890213168,0.8288868432,0.946581159,1.241884693,0.4358404859,-0.7132644276,3.528759323,-0.9060995538,-1.001054682,-0.661064994,-0.6506984229,-0.6154613475,-1.308321402,0.0004414027533,-0.3986465043,-0.7203207676,0.2954863604,-1.595909844,0.08385453769,1.360008811,1.264321028
5.818382559,0.8279357563,0.9460839246,1.232514797,0.4380499732,-0.724958332,3.524862105,-0.8861181814,-0.9840490521,-0.6462340404,-0.625438222,-0.5955324995,-1.317033672,-0.001111645494,-0.3964783735,-0.6805799019,0.2938655993,-1.550817402,0.04775780304,1.29950196,1.192320421
5.748189801,0.8266409947,0.9457646407,1.223269797,0.4401502771,-0.7362275805,3.519740699,-0.8657291977,-0.9701298724,-0.6311800885,-0.6025052646,-0.5721452003,-1.321036913,0.002716680556,-0.3944083907,-0.6431298002,0.2922792676,-1.506343174,0.01388116163,1.23718679,1.123093358
5.680899985,0.8250223942,0.9456189093,1.214257669,0.4421162027,-0.7469276392,3.5134676,-0.8451878112,-0.9594242835,-0.6160848224,-0.5821701349,-0.5456259414,-1.320324363,0.01183134943,-0.3923496861,-0.6083303702,0.2907278516,-1.462948559,-0.01741930614,1.173815638,1.057362457
5.616995731,0.8231036296,0.9456403788,1.20558335,0.4439250081,-0.7569265082,3.506126719,-0.82471012,-0.9519796193,-0.6011191626,-0.564499945,-0.5163462481,-1.315126636,0.02595195755,-0.3904300473,-0.5766193309,0.2892810725,-1.421201995,-0.04587272216,1.11007627,0.9958442165
5.557442967,0.8209118043,0.9458219764,1.197345897,0.4455565051,-0.7661023941,3.497812979,-0.804593283,-0.9479142546,-0.5864880967,-0.5498166332,-0.4846825847,-1.305447894,0.04496800777,-0.3885505306,-0.5481997286,0.28788406,-1.381485483,-0.07114565928,1.046845924,0.939160556
5.502576484,0.8184769708,0.9461560555,1.189639051,0.4469931912,-0.7743478679,3.488630575,-0.7850017516,-0.9471357806,-0.5723098111,-0.5380663108,-0.4510172294,-1.291577744,0.06848638849,-0.3868728434,-0.5234336543,0.286609319,-1.344257496,-0.09305289198,0.9846841568,0.8878668589
5.453404349,0.8158316877,0.946634569,1.18254954,0.4482201907,-0.7815684148,3.478692091,-0.7662225807,-0.9497187008,-0.5587808109,-0.5294966168,-0.4157477634,-1.273622814,0.09631488786,-0.3852865933,-0.5024483251,0.2854081679,-1.309875339,-0.1113350876,0.9244619285,0.8424845173
5.410293917,0.8130105498,0.9472496446,1.176156917,0.449225339,-0.7876844849,3.468117252,-0.7483592521,-0.955500016,-0.545994765,-0.5239690747,-0.3792584032,-1.251954253,0.1279836189,-0.3838992755,-0.4855610169,0.2843619337,-1.278748226,-0.1258806753,0.8666566346,0.8034603854
5.373862429,0.8100497504,0.9479930771,1.170532751,0.4499990494,-0.7926312007,3.457031765,-0.7316843944,-0.9644450761,-0.5341286314,-0.5216658258,-0.3419960571,-1.226794465,0.1631957456,-0.3826235776,-0.4728229729,0.283419797,-1.25116257,-0.1365097044,0.8120640002,0.7711825197
5.344355349,0.8069866419,0.9488572999,1.165739916,0.4505343607,-0.7963582853,3.445566502,-0.7162781044,-0.9763574759,-0.5232520478,-0.5224324991,-0.3043128303,-1.198456475,0.2014866159,-0.3815749141,-0.4644347084,0.2826315642,-1.227414667,-0.1431535553,0.7611397798,0.7459665001
5.322183337,0.8038593141,0.9498343442,1.161832429,0.4508267985,-0.7988309179,3.433855932,-0.7023653065,-0.9911420038,-0.5135026106,-0.5263198534,-0.2666339338,-1.167259156,0.2424753695,-0.3807246526,-0.4604225223,0.2819781096,-1.207755933,-0.1457202798,0.7145495222,0.728089121
5.307825991,0.8007062012,0.9509166256,1.158854435,0.4508743882,-0.8000281818,3.422037653,-0.6900194267,-1.008549536,-0.5049443828,-0.5331865235,-0.2293556492,-1.133556773,0.285659065,-0.380064717,-0.4608812071,0.2814876726,-1.192400968,-0.1441893644,0.6727287906,0.7177504226
5.301293939,0.7975656804,0.9520959605,1.156840356,0.4506775464,-0.7999444988,3.410250591,-0.6793804617,-1.028432627,-0.4976811295,-0.5429666831,-0.1928602311,-1.097737954,0.3305977039,-0.3796188757,-0.4658242678,0.2811662115,-1.1815667,-0.1385576731,0.6362018522,0.7151176551
5.302744987,0.7944757218,0.9533639091,1.155813813,0.4502390642,-0.7985873567,3.398634563,-0.6705483528,-1.050518384,-0.4917709688,-0.555539597,-0.157551652,-1.060148634,0.3767823734,-0.3793906156,-0.4752179086,0.2810094461,-1.175357381,-0.1288544442,0.6053775232,0.7202503353
5.312059241,0.7914735203,0.9547113028,1.155787946,0.4495640427,-0.7959788682,3.387328459,-0.6636204409,-1.074538588,-0.4872651025,-0.5707442189,-0.1238165889,-1.021187152,0.4236891071,-0.3794080673,-0.4890061092,0.2810240811,-1.173875588,-0.1151468017,0.5806250131,0.7331630963
5.329401824,0.788595166,0.9561280739,1.156764414,0.4486598521,-0.7921533908,3.376469514,-0.6586727812,-1.100291341,-0.484222795,-0.5884472566,-0.09199277998,-0.9812507886,0.4708534959,-0.3796453189,-0.5070797179,0.2812087865,-1.177191506,-0.09754140968,0.5622980266,0.7538043277
5.354572518,0.7858753169,0.9576028203,1.158733726,0.447536104,-0.7871588391,3.366191459,-0.655732699,-1.127442642,-0.4826731438,-0.608423516,-0.06246954163,-0.9407952945,0.5176940841,-0.3801225107,-0.5293359917,0.2815805691,-1.185340278,-0.07618375445,0.5506268089,0.7820599854
5.387247567,0.7833468877,0.959122826,1.161674583,0.4462045933,-0.781054619,3.356623696,-0.6548793962,-1.155698251,-0.4826581597,-0.6305333094,-0.03561954599,-0.9002231671,0.5636989186,-0.3808019167,-0.5555300413,0.2821135152,-1.198255136,-0.05125688213,0.5458637521,0.8176921589
5.426946104,0.7810407436,0.9606737715,1.165554139,0.4446792936,-0.7739123519,3.347889302,-0.6561196624,-1.184729022,-0.4841702183,-0.6544778939,-0.01174238574,-0.8599905424,0.6083042578,-0.3817442018,-0.5854814056,0.2828270203,-1.215871523,-0.02298942437,0.5480941983,0.8604254946
5.473390678,0.7789854081,0.9622396884,1.170327795,0.4429762795,-0.7658144468,3.340103911,-0.6594999872,-1.214228064,-0.4872286625,-0.6800869648,0.008815877772,-0.8205308298,0.6510008836,-0.382886453,-0.6188421082,0.283692313,-1.238023189,0.00834644752,0.5574367975,0.9098505659
5.526147741,0.7772067707,0.9638028378,1.175939356,0.4411137214,-0.7568540264,3.333373826,-0.6649572894,-1.243829587,-0.4918081935,-0.7070320335,0.02576778177,-0.7823321829,0.6912178172,-0.384248669,-0.6553433648,0.284729225,-1.264557057,0.0424329549,0.573841863,0.9655295287
5.584399297,0.7757278067,0.9653437436,1.182321117,0.439111783,-0.747134132,3.327794492,-0.6724963559,-1.273261114,-0.4979031166,-0.7350982391,0.03887870815,-0.7458317143,0.7285082889,-0.3857905837,-0.6945435193,0.2859075103,-1.295203708,0.07890870788,0.5972673895,1.026876402
5.647510246,0.7745683008,0.9668414196,1.189394747,0.4369925811,-0.7367668184,3.323449067,-0.6820602427,-1.302082211,-0.5054520281,-0.7639228935,0.04786749872,-0.7115011447,0.7622809517,-0.3875290303,-0.736049455,0.2872313066,-1.329660173,0.1173662808,0.6274928524,1.093244454
5.714594887,0.7737445805,0.9682737863,1.19707206,0.4347800424,-0.7258728703,3.320406734,-0.6935905345,-1.329961202,-0.5143945376,-0.7932065162,0.05256146121,-0.6797652589,0.7920917053,-0.3894180758,-0.779330353,0.2886679796,-1.367524724,0.1573557339,0.6642678115,1.163854793
5.784996645,0.7732692555,0.9696177229,1.205255208,0.4324997875,-0.7145802134,3.318721236,-0.7069791536,-1.35661642,-0.5246623688,-0.8226158601,0.05285505724,-0.6510858167,0.817542042,-0.3914516071,-0.8238983875,0.2902141114,-1.408418422,0.1983907226,0.7072385066,1.237910789
5.857827111,0.7731509916,0.9708496355,1.213838208,0.4301789302,-0.7030236715,3.318429379,-0.7220762866,-1.381643482,-0.5361543613,-0.8517920413,0.04861398137,-0.6258701429,0.8381914183,-0.3935937254,-0.8691649868,0.2918420394,-1.451832464,0.2399486727,0.755944265,1.314475181
5.931940834,0.7733942846,0.971946077,1.222707741,0.4278458521,-0.6913430719,3.319550113,-0.7387626779,-1.404728775,-0.548760725,-0.8803822277,0.03981413949,-0.6045070775,0.853709903,-0.3958156176,-0.9145309452,0.2935302835,-1.497239709,0.281479963,0.8098445077,1.392568143
