Time,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
0.29835,-0.979246109,-1.421935674,-0.934066957,-1.575813043,-0.655193073,-0.832237003,0.650869026,2.536537997,0.803167351,0.439178638,-0.046400091,1.368954706,1.623568949,1.107897393
0.2985,-1.07980734,-1.452793187,-0.936405705,-1.610156,-0.720936562,-0.880443752,0.620580221,2.514225246,0.795524766,0.439088971,-0.059240659,1.353563062,1.63930471,1.098145731
0.29865,-1.176347525,-1.48119209,-0.938210922,-1.641449937,-0.78400686,-0.929495142,0.590924176,2.481101604,0.784523001,0.438968513,-0.075383496,1.330705991,1.649108889,1.084523003
0.2988,-1.267620235,-1.506758776,-0.939459303,-1.669288605,-0.843578821,-0.978740212,0.562289622,2.43759718,0.770311531,0.438813463,-0.094612433,1.300692761,1.652866132,1.067211968
0.29895,-1.352448165,-1.529164162,-0.940140037,-1.69332123,-0.898881008,-1.027530166,0.535052625,2.384285449,0.753086736,0.43862413,-0.116670315,1.263933859,1.650550214,1.046449747
0.2991,-1.429742806,-1.548126875,-0.940241657,-1.713241987,-0.949213896,-1.075241664,0.509556243,2.321861658,0.733062857,0.438409708,-0.141283136,1.220910833,1.642196666,1.022520308
0.29925,-1.498515105,-1.563407269,-0.939763441,-1.728803884,-0.993931016,-1.121251206,0.486127957,2.251137782,0.710504549,0.438169088,-0.168127278,1.172192981,1.62792806,0.995739862
0.2994,-1.557888207,-1.57481996,-0.938717858,-1.739825367,-1.032469227,-1.164965223,0.465073042,2.173039016,0.68571476,0.437903764,-0.19684964,1.11843038,1.60795489,0.966465947
0.29955,-1.607110766,-1.582232178,-0.937115856,-1.746175828,-1.064354768,-1.205833611,0.446649847,2.088576841,0.659004694,0.437622715,-0.227091306,1.060316412,1.582538347,0.935085983
0.2997,-1.645567694,-1.58555927,-0.934978892,-1.747789438,-1.089194705,-1.243333367,0.431090693,1.998842486,0.630722596,0.437325992,-0.258460004,0.998607268,1.552020147,0.902007646
0.29985,-1.672749238,-1.584776797,-0.932343662,-1.744673642,-1.106687988,-1.276986543,0.418597093,1.905032651,0.601255433,0.437012314,-0.290538819,0.934117675,1.516823675,0.867660755
0.3,-1.688399425,-1.579917066,-0.929236441,-1.736876935,-1.116646248,-1.30639549,0.409307036,1.808296016,0.57095986,0.436697283,-0.322942367,0.867658344,1.477389059,0.83248961
0.30015,-1.692288103,-1.571050162,-0.92570421,-1.724522546,-1.118953055,-1.331177076,0.403343048,1.709902755,0.540239823,0.43637305,-0.355239001,0.800091148,1.434243784,0.796940116
0.3003,-1.684399364,-1.558321411,-0.921791678,-1.707786541,-1.113620083,-1.351061455,0.400761652,1.611096627,0.509463504,0.436059983,-0.387051832,0.732260099,1.387930972,0.761475065
0.30045,-1.664845625,-1.541893102,-0.917550329,-1.686891565,-1.100723193,-1.365789554,0.401595033,1.513133245,0.479034144,0.435748565,-0.417961351,0.66502957,1.339050662,0.726533136
0.3006,-1.633893402,-1.521988761,-0.913037539,-1.662119592,-1.080446555,-1.375191715,0.405825657,1.417262915,0.449340891,0.435443821,-0.447580196,0.59925032,1.288232362,0.692555603
0.30075,-1.591951755,-1.49887469,-0.90830911,-1.633790949,-1.053069463,-1.379176457,0.413387669,1.324699614,0.420747503,0.435156626,-0.475553145,0.535739331,1.236112261,0.659971212
0.3009,-1.539565582,-1.472846024,-0.903426403,-1.6022693,-1.018947902,-1.377698507,0.424181934,1.236616143,0.393623598,0.434884163,-0.501522098,0.475296067,1.183355831,0.629181898
0.30105,-1.477409476,-1.444236399,-0.898452972,-1.567958013,-0.97852243,-1.370787231,0.438067585,1.154131007,0.368316406,0.434628193,-0.525161085,0.418678789,1.130633586,0.600569053
0.3012,-1.406280354,-1.413409674,-0.893447692,-1.531283778,-0.93231234,-1.358547222,0.454860085,1.078284437,0.345136402,0.434396694,-0.546185883,0.366586416,1.078599813,0.574488884
0.30135,-1.32708765,-1.380756898,-0.888476514,-1.492710487,-0.880904604,-1.341141727,0.474345947,1.010034109,0.324380203,0.43418959,-0.564332785,0.319670797,1.027913905,0.551262519
0.3015,-1.240837663,-1.346682127,-0.883600494,-1.452714986,-0.824945241,-1.318791733,0.496277797,0.950242004,0.306312691,0.434006537,-0.579371346,0.278516719,0.979212913,0.531175427
0.30165,-1.148626758,-1.311611152,-0.878878447,-1.411790233,-0.765137603,-1.291788433,0.520374552,0.899659743,0.291154567,0.43385381,-0.591122916,0.243632847,0.933101053,0.514477765
0.3018,-1.051624416,-1.275979876,-0.874370762,-1.370443687,-0.702228956,-1.260472951,0.54633338,0.858922356,0.279099198,0.433731441,-0.599439354,0.215455422,0.890159731,0.501376397
0.30195,-0.951058941,-1.240225979,-0.870131968,-1.329182702,-0.637002086,-1.225235611,0.573827,0.828543593,0.27029944,0.433639429,-0.604214577,0.194338092,0.850927586,0.492033216
0.3021,-0.84820325,-1.204793055,-0.866213011,-1.288513331,-0.570271328,-1.186521948,0.602507971,0.80890424,0.264862048,0.433582445,-0.605394486,0.180544304,0.815893832,0.486569568
0.30225,-0.744356954,-1.170118662,-0.862662967,-1.248938294,-0.50286644,-1.144812781,0.632015912,0.800251519,0.26285781,0.433558915,-0.60296142,0.174252606,0.785502758,0.485054935
0.3024,-0.640832172,-1.136631394,-0.85952519,-1.210943844,-0.435628393,-1.10062892,0.661980848,0.802695175,0.264311413,0.433570552,-0.596946935,0.175547094,0.760138642,0.48751455
0.30255,-0.538936193,-1.104747741,-0.856837336,-1.174998964,-0.369395888,-1.054521948,0.692024453,0.816204146,0.269202857,0.43361842,-0.587427755,0.184417681,0.740122998,0.493925492
0.3027,-0.439944368,-1.074862074,-0.854637723,-1.141557143,-0.304997638,-1.007058153,0.721774081,0.840634453,0.27749779,0.433691197,-0.574501073,0.200773285,0.725730964,0.504204553
0.30285,-0.345139585,-1.047361765,-0.852944181,-1.111023875,-0.243249427,-0.958855552,0.750840607,0.875659085,0.289051483,0.433814176,-0.558367902,0.224405645,0.717120888,0.51825567
0.303,-0.255716884,-1.022585594,-0.851785947,-1.083792901,-0.184926356,-0.910499938,0.778866197,0.920832781,0.303740477,0.433963935,-0.539203542,0.255033382,0.714430327,0.535893922
0.30315,-0.17281421,-1.000850746,-0.851178787,-1.060210003,-0.130767597,-0.86260044,0.80549513,0.975594273,0.321377699,0.434143319,-0.517251862,0.292282391,0.717702297,0.556911334
0.3033,-0.097487618,-0.982443499,-0.851126172,-1.040571066,-0.081469472,-0.815775297,0.83037908,1.03924964,0.341725066,0.434362496,-0.492807104,0.33569156,0.726894419,0.581066037
0.30345,-0.030694154,-0.967598567,-0.851636301,-1.025139267,-0.037662342,-0.770606733,0.853206328,1.110996165,0.364541623,0.434604224,-0.466160083,0.384725443,0.741915772,0.608048616
0.3036,0.026712659,-0.956514997,-0.852703665,-1.014118388,8.53E-05,-0.72767256,0.873680795,1.189937702,0.3895401,0.434869352,-0.437649659,0.438774996,0.762587468,0.637529119
0.30375,0.07399264,-0.949349221,-0.854312369,-1.007654865,0.031274013,-0.687531863,0.891529612,1.275076952,0.416397803,0.435161333,-0.407645457,0.497163568,0.788653616,0.669148329
0.3039,0.110533693,-0.946203393,-0.856449968,-1.00584996,0.05549238,-0.650696885,0.90652609,1.365339892,0.444788696,0.435466857,-0.376516211,0.55915807,0.819804776,0.702499732
0.30405,0.135853366,-0.947132848,-0.859089142,-1.008738308,0.072408595,-0.617650273,0.918466856,1.459587577,0.474352538,0.435784749,-0.344658869,0.623975153,0.855652167,0.737163722
0.3042,0.149609669,-0.952144093,-0.862196548,-1.016295644,0.081780593,-0.588832734,0.927187171,1.556625634,0.504711209,0.436114307,-0.312483603,0.690791843,0.895746205,0.772702419
0.30435,0.151611291,-0.961186416,-0.865737919,-1.028442316,0.08347155,-0.564622322,0.932571197,1.655220961,0.53548763,0.436445058,-0.280392391,0.758754761,0.939586827,0.808653157
0.3045,0.141816729,-0.974159044,-0.869668556,-1.045033807,0.077435284,-0.545348416,0.934538995,1.754119784,0.566288433,0.43677521,-0.248797155,0.826992942,0.986617016,0.844554141
0.30465,0.12033606,-0.990909742,-0.873937898,-1.065867713,0.063725139,-0.531278762,0.933052365,1.852056098,0.596718182,0.43710172,-0.218104197,0.894626142,1.036235257,0.879940109
0.3048,0.087430908,-1.011232909,-0.87849321,-1.090686788,0.042501392,-0.522608082,0.928123202,1.947775588,0.626391374,0.437416351,-0.188702373,0.960778888,1.087807425,0.914343817
0.30495,0.043509053,-1.03487799,-0.883276312,-1.119177961,0.014018608,-0.519468122,0.919806618,2.04004931,0.654925332,0.437717426,-0.160972128,1.024593019,1.140668763,0.947316231
0.3051,-0.010881188,-1.06154781,-0.888224106,-1.150977225,-0.021370758,-0.521917161,0.908199581,2.127687598,0.681950257,0.438001127,-0.135272002,1.085235473,1.194132943,0.978421925
0.30525,-0.075055989,-1.090902161,-0.893273268,-1.185676303,-0.063219718,-0.529937147,0.893446036,2.209559305,0.707117654,0.438262322,-0.111932593,1.141913348,1.247506002,1.007247394
0.3054,-0.148164711,-1.122558731,-0.898360394,-1.222824997,-0.110988905,-0.543430589,0.875737057,2.284615967,0.730112147,0.438493651,-0.091246988,1.193886052,1.300096095,1.033405872
0.30555,-0.229363548,-1.156118026,-0.903411748,-1.261934921,-0.164080049,-0.562249995,0.855283772,2.35188482,0.750623517,0.438701554,-0.073496277,1.240470963,1.351208942,1.056556359
0.3057,-0.317557554,-1.191132201,-0.908367968,-1.302496939,-0.221786166,-0.586138236,0.832363916,2.410483945,0.768393742,0.438872062,-0.058895432,1.281055139,1.400180583,1.076381334
0.30585,-0.411632084,-1.227162181,-0.913158195,-1.343977657,-0.283384526,-0.614824237,0.807252663,2.459644241,0.783163379,0.43902355,-0.047665539,1.315102708,1.446360306,1.092638675
0.306,-0.51036739,-1.263713495,-0.917720124,-1.385822275,-0.348049504,-0.647910552,0.780285905,2.498714436,0.794749893,0.439134776,-0.039931059,1.342159106,1.489141452,1.105091019
0.30615,-0.612486687,-1.300307763,-0.921998393,-1.427482236,-0.414933596,-0.684967919,0.751817977,2.527188104,0.803004323,0.439208346,-0.035792814,1.361877717,1.527971191,1.113581591
0.3063,-0.716671277,-1.336468962,-0.925931378,-1.468402287,-0.483173182,-0.725529333,0.722206768,2.544687253,0.807801897,0.439252554,-0.035320161,1.373995478,1.562332707,1.118007203
0.30645,-0.821570016,-1.37170842,-0.929468511,-1.508036742,-0.551859937,-0.769047124,0.691844938,2.550980172,0.809089144,0.439256351,-0.038504041,1.378357307,1.591780471,1.118301208
0.3066,-0.925823417,-1.405561842,-0.932566985,-1.545864285,-0.620091743,-0.81494735,0.661132334,2.545991867,0.8068564,0.439220406,-0.045296859,1.37491997,1.615939914,1.11446574
0.30675,-1.028083233,-1.43758805,-0.935180789,-1.58138231,-0.686985561,-0.862639823,0.630457647,2.529787263,0.801121275,0.439151957,-0.055618823,1.363728144,1.634490798,1.106559797
0.3069,-1.127022996,-1.467362817,-0.93727718,-1.614123257,-0.751660507,-0.911489757,0.600224648,2.502578484,0.791966769,0.439045812,-0.069322125,1.344938749,1.647199322,1.094687403
0.30705,-1.221361805,-1.494500439,-0.938833162,-1.643664848,-0.813273538,-0.960854548,0.570830415,2.464731688,0.779521843,0.438902822,-0.086217977,1.318815934,1.653915903,1.079012061
0.3072,-1.309881819,-1.518650532,-0.939824249,-1.669620386,-0.87103372,-1.010097008,0.542646245,2.416740637,0.763939664,0.438729595,-0.106090024,1.285703022,1.654551792,1.059746258
0.30735,-1.391444831,-1.539503045,-0.940239055,-1.691658575,-0.9241972,-1.058574688,0.516036582,2.359231202,0.745427412,0.438526444,-0.12867119,1.246043882,1.649110611,1.037146616
0.3075,-1.465002941,-1.556791969,-0.940078085,-1.709506084,-0.972078803,-1.105651317,0.491349899,2.292957116,0.724239111,0.438291891,-0.153651493,1.200372683,1.63768291,1.011512873
0.30765,-1.529622487,-1.570305656,-0.939339395,-1.722939341,-1.014078757,-1.150729926,0.468891376,2.218779361,0.700638316,0.438035591,-0.180713595,1.149283181,1.620415757,0.983183895
0.3078,-1.584485216,-1.57988268,-0.938036459,-1.731802124,-1.049673027,-1.193233795,0.448947388,2.137658966,0.674935969,0.437759618,-0.209499692,1.093448077,1.597548275,0.952531469
0.30795,-1.628896617,-1.585409319,-0.936189735,-1.735997791,-1.078416314,-1.23261402,0.431772954,2.050649453,0.647473582,0.437463337,-0.239624417,1.033600683,1.569390881,0.919952109
0.3081,-1.662304018,-1.586830306,-0.933820339,-1.735485373,-1.099965295,-1.268381143,0.417576305,1.958873448,0.618596733,0.437155703,-0.270705323,0.970509178,1.536305408,0.885868015
0.30825,-1.684259657,-1.584140429,-0.930966284,-1.73029656,-1.114056999,-1.30007368,0.406541374,1.863556496,0.58871004,0.436830323,-0.302313189,0.905007472,1.498745961,0.850711521
0.3084,-1.694560186,-1.577408698,-0.927659734,-1.720515582,-1.120559758,-1.327337004,0.398786179,1.76587076,0.558153207,0.436513287,-0.334084805,0.837908155,1.457172193,0.814943119
0.30855,-1.693072216,-1.566718396,-0.923945363,-1.706280091,-1.119392605,-1.349805434,0.394411479,1.667067367,0.527335947,0.436189493,-0.365583553,0.770075328,1.412128349,0.779002715
0.3087,-1.679834598,-1.552229052,-0.919877463,-1.687798462,-1.110598843,-1.367214578,0.393468202,1.568409977,0.496653922,0.43586672,-0.396408865,0.702374972,1.364200357,0.743348709
0.30885,-1.655030515,-1.534141248,-0.915503899,-1.665313477,-1.094317384,-1.379374064,0.395953346,1.471147199,0.466475237,0.435558644,-0.426189957,0.635646648,1.313979602,0.708429895
0.309,-1.618985585,-1.512687369,-0.910882526,-1.639123084,-1.070763116,-1.386128302,0.401833092,1.376513194,0.437193765,0.435258874,-0.454533344,0.570734893,1.262109338,0.674674816
0.30915,-1.572167699,-1.488147937,-0.90607638,-1.609572536,-1.040250564,-1.387403142,0.411031454,1.285715473,0.409187145,0.434970223,-0.481076044,0.508459288,1.209252745,0.642502413
0.3093,-1.515182027,-1.460842562,-0.901141937,-1.577036678,-1.003180475,-1.383205159,0.423419993,1.199901777,0.382794787,0.434704358,-0.505498495,0.449586862,1.156060307,0.612312696
0.30945,-1.448759039,-1.431114431,-0.896143519,-1.541930599,-0.960026906,-1.373590008,0.43884312,1.120156306,0.358357678,0.434457928,-0.527482814,0.394856689,1.103206091,0.584472766
0.3096,-1.3737469,-1.399338699,-0.89114539,-1.504700774,-0.911336646,-1.358683539,0.457103973,1.047487429,0.336188938,0.434231592,-0.546746647,0.344953025,1.05135552,0.559322647
0.30975,-1.291104837,-1.36591505,-0.886206616,-1.465809369,-0.85772814,-1.338685124,0.477968248,0.982808898,0.316558143,0.434033524,-0.563056528,0.300490049,1.001146745,0.53717267
0.3099,-1.201883095,-1.331259286,-0.881389947,-1.425743814,-0.799872883,-1.313846284,0.50117453,0.92693203,0.299715668,0.433862989,-0.57620197,0.262022513,0.953209698,0.518292079
0.31005,-1.107211249,-1.295800415,-0.876756426,-1.385004655,-0.738493372,-1.284476813,0.526433013,0.880560525,0.285876688,0.433719946,-0.586011724,0.230031199,0.908145504,0.502911151
0.3102,-1.008286379,-1.259976073,-0.872360222,-1.34409328,-0.674356284,-1.25094762,0.553424952,0.844274804,0.275207617,0.433610175,-0.592367168,0.20491116,0.866508687,0.491220797
0.31035,-0.906357158,-1.224227888,-0.868256013,-1.303518735,-0.608258644,-1.213673422,0.581813753,0.818529,0.267843594,0.433532965,-0.595183383,0.186978175,0.828820698,0.483364113
0.3105,-0.802708559,-1.188996841,-0.864495615,-1.26378642,-0.541021288,-1.173114672,0.611247099,0.803647857,0.263879758,0.433488303,-0.594419742,0.176460426,0.79555634,0.47943938
0.31065,-0.698648078,-1.154717517,-0.861122708,-1.225386118,-0.473480809,-1.129775782,0.641356171,0.79981691,0.263359727,0.433480622,-0.590088193,0.173491055,0.767127022,0.479500627
0.3108,-0.595489792,-1.121812252,-0.858179532,-1.188797143,-0.406479713,-1.084191252,0.671767238,0.807083195,0.266292251,0.433508118,-0.582237527,0.178114328,0.743893836,0.483549897
0.31095,-0.494522958,-1.090689041,-0.855706252,-1.154483906,-0.3408528,-1.036921018,0.702103295,0.825373663,0.272652218,0.433566219,-0.570954052,0.190285092,0.726161177,0.491538577
0.3111,-0.397054975,-1.061739819,-0.853726609,-1.122868424,-0.277425024,-0.988559994,0.731979205,0.85444292,0.282348647,0.43366453,-0.556389266,0.209857029,0.714144561,0.503380731
0.31125,-0.304300758,-1.035325935,-0.852272295,-1.094362517,-0.216988957,-0.939697204,0.761028755,0.893931862,0.295269418,0.433791487,-0.538710029,0.236596806,0.708014954,0.518928147
0.3114,-0.217441939,-1.011788487,-0.851355732,-1.069322113,-0.160313483,-0.890957743,0.788878422,0.94333887,0.311230049,0.433962325,-0.518160535,0.270174176,0.707840387,0.538010372
0.31155,-0.137578905,-0.991421867,-0.850994688,-1.048079432,-0.108115704,-0.842937908,0.81518384,1.002038357,0.330043401,0.434160164,-0.494979754,0.310179221,0.713645824,0.560383754
0.3117,-0.065727366,-0.974490517,-0.851195519,-1.030915055,-0.061061641,-0.796240953,0.839612404,1.069297116,0.351471878,0.434385613,-0.469460715,0.356119267,0.725368941,0.585778158
0.31185,-0.002805945,-0.961219987,-0.851953029,-1.018054396,-0.019760588,-0.751462649,0.861849596,1.144265231,0.37523602,0.43464324,-0.441934981,0.407423645,0.742866039,0.61388896
0.312,0.050380962,-0.951787241,-0.85326464,-1.009683975,0.015253784,-0.70916437,0.881616226,1.225997405,0.401048002,0.434920941,-0.412738946,0.463453247,0.765936849,0.644359677
0.31215,0.093148051,-0.94632264,-0.855114916,-1.005926489,0.043517391,-0.669886606,0.898657041,1.313467008,0.428582733,0.435217155,-0.382242959,0.523506936,0.794299861,0.676811051
0.3123,0.124938072,-0.944912552,-0.857479026,-1.006846623,0.064648294,-0.63413983,0.912745367,1.405566257,0.457487012,0.435532536,-0.350840538,0.586827683,0.827602028,0.710839485
0.31245,0.145334218,-0.947589065,-0.860332905,-1.012457096,0.078361456,-0.602381615,0.92370347,1.501127656,0.487404233,0.435856149,-0.318922666,0.652613254,0.865435828,0.746006845
0.3126,0.154062151,-0.954334269,-0.863641303,-1.022705431,0.084458953,-0.575029419,0.931385475,1.598942106,0.517953386,0.43618696,-0.286899894,0.720027009,0.907326269,0.781867312
0.31275,0.150994603,-0.965077519,-0.867361632,-1.037479221,0.08283664,-0.552448178,0.935681511,1.697762071,0.548741988,0.436522466,-0.2551856,0.788205483,0.952742156,0.817962231
0.3129,0.136156068,-0.979691896,-0.87145085,-1.056610081,0.073497832,-0.534934131,0.936535942,1.796326453,0.579384011,0.436852752,-0.224180467,0.856272164,1.00111185,0.853819644
0.31305,0.109720113,-0.998004465,-0.875856193,-1.079867467,0.056541745,-0.522728369,0.933930928,1.89337595,0.609484262,0.437176814,-0.19428732,0.923348609,1.051816283,0.888977258
0.3132,0.072009466,-1.01979113,-0.88052083,-1.10696571,0.032167728,-0.516002831,0.927892903,1.987663283,0.638653762,0.437490921,-0.165895073,0.988564301,1.104203422,0.92297603
0.31335,0.023494577,-1.044777023,-0.885387044,-1.137569109,6.76E-04,-0.514853314,0.918497907,2.077975807,0.666520948,0.437787946,-0.139367915,1.05107062,1.157600959,0.955367392
0.3135,-0.035214625,-1.072646626,-0.890391349,-1.171291496,-0.037540598,-0.519308399,0.905860228,2.163149058,0.692723317,0.43806602,-0.115054163,1.110051639,1.211317099,0.985727399
0.31365,-0.103374645,-1.103044101,-0.895466967,-1.20770133,-0.081999756,-0.529322865,0.890138724,2.242079244,0.716917685,0.43832243,-0.09327472,1.164733903,1.264652606,1.013655964
0.3138,-0.180079048,-1.135566997,-0.900552029,-1.246329921,-0.132113152,-0.544756818,0.871548151,2.313757554,0.738815779,0.438541316,-0.074292956,1.214405195,1.316922382,1.038769222
0.31395,-0.264410961,-1.169818026,-0.905573492,-1.286681442,-0.187266465,-0.5654537,0.850306281,2.37724928,0.758097017,0.438746469,-0.058396501,1.258411977,1.367435218,1.060765685
0.3141,-0.355269119,-1.205327819,-0.91046711,-1.328223378,-0.246722435,-0.591119677,0.826701477,2.431714515,0.774522481,0.438913291,-0.045773412,1.296167772,1.4155315,1.079329381
0.31425,-0.45148691,-1.241635096,-0.915171943,-1.370418169,-0.309705724,-0.621423851,0.801043761,2.47644795,0.78787839,0.439044452,-0.036593593,1.327182642,1.460588599,1.094224252
0.3144,-0.551824308,-1.278270671,-0.919621221,-1.412710804,-0.375404981,-0.655988471,0.773655978,2.51085818,0.797971229,0.439148447,-0.030999231,1.351044191,1.5020105,1.10526503
0.31455,-0.654977149,-1.314739178,-0.923757148,-1.454540455,-0.44294734,-0.694344901,0.744905614,2.534490152,0.804675433,0.439213399,-0.029055028,1.367438549,1.539258514,1.112297809
0.3147,-0.759604628,-1.350558477,-0.927529821,-1.495361486,-0.511443016,-0.735983661,0.715173098,2.547041031,0.807910731,0.439238311,-0.030784748,1.376160448,1.571857077,1.11523735
0.31485,-0.864351954,-1.385261376,-0.930883787,-1.534633825,-0.580006081,-0.780370974,0.684834819,2.548344337,0.807618269,0.439231532,-0.0361855,1.377094167,1.599375617,1.114056133
0.315,-0.967860801,-1.418383319,-0.933775838,-1.571838952,-0.647728706,-0.826910651,0.654295324,2.538382321,0.803811232,0.439185708,-0.045178482,1.370234594,1.621464509,1.108770747
0.31515,-1.068790836,-1.449492112,-0.936173037,-1.606496207,-0.713720937,-0.87498612,0.623959092,2.517289167,0.796547632,0.43910076,-0.057643206,1.355688019,1.637852034,1.099460073
0.3153,-1.165842527,-1.478183823,-0.938038791,-1.638150124,-0.777132848,-0.923976558,0.594211375,2.485344267,0.785911043,0.43898444,-0.073430958,1.333645695,1.6483246,1.086259134
0.31545,-1.257764056,-1.504082012,-0.939350296,-1.666391916,-0.837135636,-0.973230912,0.565442374,2.442964504,0.772047525,0.438833005,-0.092329054,1.304408377,1.652760775,1.069346676
0.3156,-1.343369349,-1.526854343,-0.940095348,-1.690864207,-0.892952897,-1.022102741,0.538030242,2.390709648,0.755146907,0.438647798,-0.114087249,1.268376042,1.651123671,1.048955182
0.31575,-1.421559098,-1.546212874,-0.94026073,-1.711254887,-0.943872787,-1.069964614,0.512320603,2.329260182,0.735420452,0.43843603,-0.138432622,1.226020279,1.643438742,1.02536127
0.3159,-1.491330023,-1.561914336,-0.939847064,-1.727312519,-0.989246097,-1.116194474,0.48864621,2.259415629,0.713129734,0.438198081,-0.165046262,1.177904678,1.629823981,0.998880564
0.31605,-1.551789945,-1.57376424,-0.938863286,-1.73884506,-1.028498574,-1.160191648,0.467311348,2.182087466,0.688571412,0.437934814,-0.193578513,1.124666781,1.610474832,0.969864022
0.3162,-1.602175861,-1.581624213,-0.937320548,-1.745716795,-1.06114717,-1.201402562,0.448580866,2.098277246,0.662056163,0.437654559,-0.223670908,1.066996788,1.585648426,0.938696509
0.31635,-1.641855999,-1.585410696,-0.93524269,-1.74786053,-1.086790446,-1.239305137,0.432691312,2.009067956,0.633930603,0.437359669,-0.254935311,1.005647322,1.55568223,0.905786136
0.3165,-1.670307411,-1.58508266,-0.932660375,-1.745266514,-1.105111939,-1.273408748,0.419847053,1.915645572,0.604575051,0.437046617,-0.286955363,0.941422515,1.520983313,0.871555885
0.31665,-1.687252801,-1.580672325,-0.929603589,-1.737984868,-1.115915648,-1.303310845,0.410192487,1.819164501,0.574351858,0.436731224,-0.319343409,0.875136936,1.481995507,0.836452057
0.3168,-1.69245201,-1.572245267,-0.926117273,-1.726130118,-1.119075579,-1.328625134,0.40385262,1.720888299,0.543659748,0.43640786,-0.35167245,0.807647588,1.439237141,0.800920634
0.31695,-1.685870319,-1.559935782,-0.922243572,-1.709867968,-1.114589428,-1.349069559,0.400890448,1.622059995,0.51286698,0.436093984,-0.383561625,0.739797875,1.393245104,0.765421059
0.3171,-1.667604233,-1.543907486,-0.918036614,-1.68942231,-1.102525515,-1.364382746,0.401343075,1.523937674,0.482379433,0.435782144,-0.414591712,0.672454996,1.344620328,0.730396328
0.31725,-1.637901092,-1.524375735,-0.913551416,-1.665065178,-1.083056316,-1.374384891,0.405197414,1.427772026,0.452585148,0.435476375,-0.444373203,0.606469683,1.293986339,0.69628754
0.3174,-1.597154962,-1.501602716,-0.908843433,-1.637112325,-1.056451677,-1.378976664,0.412391835,1.334779217,0.423849168,0.435187583,-0.472548854,0.5426621,1.241977188,0.663525344
0.31755,-1.545894657,-1.475880843,-0.903975167,-1.605925346,-1.023057989,-1.378106932,0.422832822,1.246137307,0.396543775,0.434913043,-0.49875788,0.481836468,1.189259283,0.632514695
0.3177,-1.484781709,-1.447538926,-0.899008633,-1.571901749,-0.983306808,-1.371797806,0.436382387,1.162971546,0.371016989,0.43465481,-0.522671592,0.424754563,1.136499652,0.60363936
0.31785,-1.414601623,-1.416938316,-0.894004047,-1.535466717,-0.937710401,-1.36014636,0.452861928,1.086331717,0.347584122,0.434420326,-0.544001676,0.372123,1.084356327,0.577258651
0.318,-1.33625211,-1.384465442,-0.889025625,-1.497077975,-0.886847,-1.343306704,0.472061058,1.017186894,0.326544555,0.434209795,-0.562479571,0.324598653,1.033487614,0.553697706
0.31815,-1.250729669,-1.350525702,-0.8841356,-1.457213542,-0.831356455,-1.321495333,0.493735109,0.956410773,0.308165659,0.434024035,-0.577873725,0.282774388,0.984533413,0.533246316
0.3183,-1.159120729,-1.315542355,-0.879393578,-1.416365313,-0.771936945,-1.294995674,0.517607194,0.904768554,0.292674489,0.433868214,-0.589998334,0.247168159,0.938103294,0.516158667
0.31845,-1.062586396,-1.279948669,-0.874858393,-1.375037292,-0.709331376,-1.264142358,0.54337573,0.862908575,0.280266199,0.433742746,-0.598702185,0.218223962,0.89477948,0.502646065
0.3186,-0.96234895,-1.244184449,-0.87058639,-1.333738793,-0.644319145,-1.229321143,0.570716902,0.831357166,0.271099016,0.433647946,-0.603874675,0.196305018,0.855107242,0.492876501
0.31875,-0.859677397,-1.208692139,-0.866629076,-1.29297645,-0.577709726,-1.190969923,0.599285519,0.810510113,0.265285176,0.433586795,-0.605454499,0.181685974,0.819582287,0.486974765
0.3189,-0.755869626,-1.173910332,-0.863035146,-1.253252212,-0.510333941,-1.149569087,0.628721842,0.800628399,0.262896952,0.43356052,-0.603422935,0.174553268,0.788651632,0.485018308
0.31905,-0.652237567,-1.140268755,-0.859849642,-1.21505709,-0.443031894,-1.105633608,0.658656396,0.801837244,0.263967489,0.433567992,-0.597802421,0.175002854,0.762709238,0.487035291
0.3192,-0.550090606,-1.108184024,-0.857109728,-1.178859511,-0.37664316,-1.059711794,0.688711443,0.814122212,0.268480141,0.43361113,-0.588665728,0.183035233,0.742082095,0.493008388
0.31935,-0.450706887,-1.078056112,-0.854854584,-1.145116623,-0.311995984,-1.01236931,0.718514474,0.837352659,0.276402665,0.433680687,-0.576109,0.198568222,0.727051826,0.502861886
0.3195,-0.355371597,-1.050271443,-0.853102828,-1.114237023,-0.249909594,-0.964218486,0.747677655,0.871219612,0.287600581,0.433798632,-0.560322288,0.22140478,0.71778722,0.516501748
0.31965,-0.26528724,-1.025174534,-0.851884055,-1.086619466,-0.191164316,-0.915848139,0.775839371,0.915293157,0.301951246,0.433944603,-0.541481151,0.251273792,0.714432731,0.533750492
