Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
6.339610756,6.519200688,6.54969693,6.491920245,6.519838828,6.584124892
6.410509391,6.534308574,6.562183972,6.504314885,6.533786988,6.596779062
6.364319963,6.544861946,6.575469349,6.517401978,6.545772899,6.610136239
6.434614799,6.561198631,6.589263076,6.53114503,6.561018429,6.624081013
6.39166334,6.573119741,6.603821173,6.545550431,6.574337221,6.638697189
6.461206813,6.590617036,6.618857041,6.560577544,6.590812693,6.653867288
6.421511859,6.603836298,6.634614019,6.576227709,6.605391941,6.669668264
6.490145969,6.622413209,6.650814603,6.59246147,6.623017048,6.685985713
6.453715475,6.636853642,6.667689496,6.609275832,6.638777038,6.702890243
6.521275663,6.656420034,6.684968244,6.626629529,6.657462328,6.720268166
6.488105146,6.671998948,6.702874711,6.644521433,6.674317528,6.738189597
6.554438284,6.692464347,6.721144119,6.662907138,6.693972595,6.756540151
6.524506296,6.709089166,6.739986363,6.681780353,6.711827847,6.775382633
6.589451032,6.730354366,6.759150269,6.701101251,6.73235355,6.794609378
6.562728779,6.747929906,6.778830062,6.720856918,6.751111007,6.814274624
6.626127662,6.769889764,6.79878595,6.741009624,6.772401972,6.834274975
6.602573078,6.788313838,6.819198411,6.761542237,6.791956956,6.854658133
6.664266292,6.81085845,6.839838995,6.782418068,6.813902854,6.875324758
6.643824896,6.83002268,6.860873458,6.803615892,6.834144588,6.89631528
6.703658711,6.853038591,6.882087377,6.825102231,6.856631261,6.917536893
6.686262521,6.872829574,6.903628505,6.846848643,6.877444074,6.939019672
6.744082198,6.896197923,6.925298895,6.868827113,6.900351846,6.960679561
6.729660451,6.916500988,6.94723023,6.891004205,6.921618759,6.982538359
6.785304645,6.940097443,6.969234763,6.913350772,6.944822487,7.004514517
6.773782427,6.960794797,6.991436753,6.935837208,6.966423269,7.026630015
6.827098985,6.984493988,7.013651813,6.958426414,6.989796598,7.048799218
6.818376486,7.005458672,7.035996417,6.9810924,7.011602395,7.071043861
6.869221003,7.029135712,7.058298373,7.003798572,7.035019045,7.093282801
6.863200405,7.050242813,7.080659763,7.026516066,7.056902922,7.115531248
6.911426977,7.073768443,7.102920522,7.049209364,7.080232391,7.137712346
6.908002715,7.094890713,7.125170893,7.071848213,7.102065291,7.159837302
6.95346565,7.118134116,7.147260732,7.094396348,7.125175283,7.181831411
6.952527554,7.139143797,7.169271698,7.116826196,7.146827716,7.203705111
6.995089754,7.16197457,7.191061062,7.139097133,7.169586244,7.225383319
6.996518431,7.182741643,7.212702447,7.161185273,7.190926658,7.246876271
7.036051972,7.20503553,7.234067727,7.183052944,7.213207792,7.26811554
7.039725713,7.225430615,7.25521016,7.204667345,7.234105351,7.289099209
7.076096438,7.247055432,7.276019753,7.22599761,7.255775349,7.309768726
7.081897526,7.266955929,7.296540787,7.247013345,7.276106086,7.330121347
7.114986319,7.287788338,7.31667162,7.267679964,7.297039703,7.350098867
7.122784766,7.307067092,7.336444636,7.287968046,7.316675529,7.36969473
7.152477045,7.326986096,7.355775803,7.307847507,7.336749963,7.388860174
7.162150043,7.345522774,7.374681038,7.327284824,7.355569357,7.407580399
7.188335167,7.364409805,7.393094171,7.346256038,7.374664406,7.425816328
7.199761082,7.382089413,7.411017297,7.364725604,7.392551458,7.443547496
7.222333732,7.39982816,7.428396104,7.382669233,7.410549088,7.460738666
7.23538884,7.416538492,7.4452258,7.400056643,7.427390809,7.477370413
7.254259751,7.433025843,7.461467007,7.4168667,7.444186176,7.49341451
7.268824037,7.448659702,7.477097096,7.433062607,7.459874713,7.508841739
7.283905845,7.463792491,7.492097373,7.448632709,7.475362974,7.523636467
7.299869559,7.478253815,7.506432768,7.463538994,7.489801633,7.537765105
7.311086863,7.49193866,7.520098502,7.477772683,7.503887866,7.551217991
7.328332571,7.505133305,7.533046481,7.491293537,7.51698227,7.563956435
7.335614657,7.517282176,7.545289374,7.504099268,7.529576844,7.575980309
7.354049412,7.529130929,7.556771758,7.516153477,7.541247332,7.587251424
7.357336072,7.539665677,7.567513288,7.527449688,7.552270625,7.597769016
7.376858963,7.550092678,7.577455884,7.537960136,7.562441439,7.607499717
7.376106305,7.558945193,7.586627375,7.547675234,7.571823844,7.616443559
7.396626453,7.567885566,7.594966804,7.556575387,7.580430126,7.624571623
7.391800833,7.57500039,7.602512293,7.564650391,7.588114778,7.631886906
7.413230382,7.582393662,7.609189942,7.571878667,7.595096488,7.638355035
7.404312739,7.587724183,7.615061955,7.578262935,7.601035179,7.643995391
7.42657816,7.593528681,7.620037902,7.583776674,7.606351098,7.648764865
7.413547572,7.597033453,7.624194678,7.588425744,7.610501451,7.65268987
7.436593514,7.601218089,7.627439342,7.592192031,7.614120635,7.655732133
7.419456675,7.602875921,7.629858843,7.595081114,7.616460205,7.657920962
7.443218127,7.605412121,7.63134582,7.597071087,7.618355111,7.659210961
