Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
7.541568202,0.809565979,0.968319677,2.028813898,0.427530694,-0.926555595,1.378971508,-1.327082638,-1.380759498,-0.88847777,-1.492725073,-0.88089758,-1.341115887,0.474360921,1.01003057,0.324375652,0.434188672,-0.564344748,0.319672749,1.027929294,0.551278344
7.539829626,0.809091758,0.968947454,2.02608215,0.428037817,-0.929940963,1.376113761,-1.240832686,-1.346684991,-0.883601658,-1.452728747,-0.824939103,-1.318768551,0.496292747,0.950238466,0.306307433,0.434005627,-0.579384376,0.27851935,0.97923012,0.531192253
7.538365053,0.808568669,0.969713594,2.023558765,0.428483728,-0.932986823,1.373009742,-1.148621914,-1.31161411,-0.878879267,-1.411803016,-0.76513187,-1.291768185,0.520388638,0.899656111,0.291148424,0.433853435,-0.591137356,0.243635394,0.9331189,0.514495528
7.537188007,0.808003402,0.970608765,2.021275957,0.42886294,-0.935653967,1.369698926,-1.051619921,-1.27598212,-0.874370821,-1.370455074,-0.702223337,-1.260454252,0.546346947,0.858919248,0.279093361,0.433730883,-0.599453628,0.21545837,0.890178962,0.501393908
7.536307807,0.807403146,0.971622058,2.019262921,0.429170808,-0.937908028,1.366223347,-0.951055052,-1.240228548,-0.870131689,-1.329193056,-0.636996845,-1.225218592,0.573840505,0.828541323,0.270294338,0.433639501,-0.60422961,0.194341312,0.850948433,0.492050944
7.535728885,0.806775505,0.972741089,2.017545482,0.429403586,-0.93971992,1.362627078,-0.84819965,-1.204794954,-0.866211731,-1.288521326,-0.570265259,-1.186505351,0.602520918,0.808902105,0.264856373,0.433583224,-0.605411074,0.18054755,0.815915435,0.486586822
7.53545375,0.806128405,0.973952175,2.016145783,0.429558445,-0.941066122,1.35895575,-0.744353674,-1.170120025,-0.862661132,-1.248944197,-0.502860695,-1.144797164,0.632028934,0.800249241,0.262852083,0.4335604,-0.602979467,0.174255682,0.78552566,0.485072404
7.535488451,0.805470003,0.97524046,2.015081993,0.429633506,-0.941928939,1.355256005,-0.640828312,-1.136632298,-0.859523383,-1.21094858,-0.435622922,-1.10061393,0.661993969,0.802693032,0.264306548,0.433571762,-0.596965044,0.175550351,0.760163462,0.487532064
7.53582356,0.804808588,0.97659008,2.014368097,0.429627852,-0.942296721,1.351574936,-0.538932517,-1.104749025,-0.856834641,-1.175002017,-0.369390226,-1.054508343,0.692035251,0.816201784,0.269196481,0.433620182,-0.587447393,0.184421041,0.740146862,0.493943872
7.53647778,0.804152482,0.977984272,2.014013714,0.429541546,-0.942164152,1.347959444,-0.439940951,-1.074863864,-0.854635801,-1.141560713,-0.304992174,-1.007046095,0.721783897,0.840631897,0.277492032,0.433691772,-0.574520149,0.20077792,0.725756248,0.504222827
7.537436336,0.803509937,0.979405752,2.014023902,0.429375653,-0.941531881,1.344455877,-0.345136042,-1.047363321,-0.852942833,-1.111027037,-0.243244794,-0.95884599,0.750849618,0.875656977,0.289045585,0.433814397,-0.558387111,0.224411186,0.717146465,0.518274579
7.53869399,0.802889044,0.980836697,2.014399178,0.429132181,-0.940406828,1.341109317,-0.255713635,-1.022586667,-0.851783987,-1.083794437,-0.184922384,-0.910492871,0.778872649,0.920830246,0.303733142,0.433964041,-0.539223218,0.255038949,0.714454352,0.535913581
7.540234072,0.802297633,0.982259103,2.015135393,0.428814071,-0.938801794,1.337963159,-0.172811069,-1.000852296,-0.851177857,-1.060212439,-0.130764181,-0.862596346,0.8055006,0.975591748,0.321371202,0.434142499,-0.517270849,0.292288509,0.717727352,0.556931069
7.542038487,0.801743182,0.983654844,2.016223802,0.428425152,-0.936735639,1.335058379,-0.097484517,-0.982444922,-0.851125095,-1.040572814,-0.081466049,-0.815773531,0.830383037,1.039247674,0.341718332,0.434361476,-0.492825915,0.335697951,0.726919321,0.581085702
7.544083737,0.801232731,0.98500597,2.017651167,0.427970107,-0.934232916,1.33243314,-0.030691759,-0.967600516,-0.851634308,-1.025139482,-0.037659507,-0.770607603,0.853208225,1.110994692,0.364533931,0.434603884,-0.466179652,0.384731607,0.741939806,0.608068993
7.546350334,0.800772793,0.986294931,2.019399822,0.42745443,-0.931323536,1.330122273,0.026715056,-0.956517162,-0.852702209,-1.014119191,8.84e-05,-0.727674574,0.873681492,1.189936783,0.389533534,0.434868337,-0.437667914,0.438780781,0.762612553,0.637548889
7.548812947,0.800369269,0.987504751,2.021447929,0.426884384,-0.928042651,1.328156705,0.073994776,-0.949350557,-0.854310994,-1.007654755,0.031276277,-0.687535033,0.891528725,1.275077462,0.416391109,0.435160425,-0.407663599,0.497169416,0.78867893,0.669167652
7.551433666,0.800027375,0.988619264,2.023769714,0.426266942,-0.924430138,1.326563107,0.110535149,-0.946204642,-0.856448798,-1.005848897,0.055493379,-0.650701764,0.906523312,1.365340568,0.444781048,0.435466485,-0.376534953,0.559164036,0.819829507,0.7025195
7.554187844,0.799751567,0.989623341,2.026335736,0.425609726,-0.920530077,1.325363515,0.135854439,-0.947133038,-0.859089389,-1.008737219,0.072409788,-0.617655164,0.918463873,1.459588686,0.474345871,0.435783193,-0.34467594,0.623981171,0.855677681,0.737182171
7.557035184,0.799545472,0.990503088,2.029113298,0.424920923,-0.916390414,1.324574908,0.149610031,-0.952144224,-0.862197594,-1.016294122,0.081781214,-0.588839303,0.927182089,1.556627335,0.50470401,0.43611305,-0.312500593,0.690798173,0.895771361,0.772721246
7.559932707,0.799411841,0.991246045,2.032066831,0.424209193,-0.912062268,1.324209023,0.151611115,-0.961185924,-0.865739803,-1.028440122,0.083470472,-0.564630876,0.932564225,1.65522247,0.535480261,0.436443644,-0.28040894,0.758761404,0.939611709,0.80867216
7.562841318,0.799352504,0.991841378,2.035158322,0.423483559,-0.907599309,1.324272129,0.141816583,-0.974157835,-0.86967187,-1.045031494,0.077434126,-0.545357697,0.934531177,1.754121235,0.566282537,0.436772861,-0.248811807,0.826999895,0.986642346,0.844572206
7.565724101,0.799368346,0.992280048,2.038347835,0.422753294,-0.903057213,1.324764846,0.120335548,-0.9909085,-0.873940718,-1.065863485,0.063723346,-0.531289895,0.93304268,1.852058024,0.59671189,0.437099805,-0.218118882,0.894633427,1.036259472,0.879957999
7.568543837,0.799459283,0.992554977,2.041594021,0.422027789,-0.898492885,1.325682155,0.087430186,-1.011232151,-0.878495918,-1.090681422,0.042498633,-0.522621166,0.928112694,1.947777636,0.626385706,0.437414975,-0.188716949,0.96078679,1.087831343,0.91436191
7.571267712,0.79962427,0.992661177,2.044854641,0.421316426,-0.893963758,1.327013404,0.043508214,-1.034877272,-0.883279137,-1.119172234,0.014015777,-0.519481615,0.919795783,2.040052191,0.654921501,0.437715853,-0.160985537,1.024601816,1.140692534,0.947333334
7.573862056,0.799861303,0.992595846,2.048087157,0.420628446,-0.889527128,1.328742392,-0.010882538,-1.061547478,-0.888225563,-1.150969732,-0.021375395,-0.521932704,0.908186858,2.127691218,0.681946134,0.438000816,-0.135286035,1.085243852,1.194154922,0.978439418
7.576287226,0.800167448,0.992358468,2.051249301,0.419972816,-0.885239354,1.330847605,-0.075058273,-1.090901876,-0.893274086,-1.185667616,-0.063224966,-0.529953815,0.89343303,2.209563032,0.707114522,0.43826272,-0.111946135,1.14192104,1.247526701,1.007265192
7.578491218,0.800538874,0.991950787,2.054299623,0.419358102,-0.881155161,1.33330244,-0.148167256,-1.122557685,-0.89836097,-1.222815251,-0.110993708,-0.543447239,0.875724249,2.284620166,0.73011021,0.4384941,-0.091259699,1.193893508,1.300115802,1.033422706
7.580461923,0.800970888,0.991376793,2.057198099,0.418792385,-0.877327139,1.336075426,-0.22936729,-1.156116906,-0.9034118,-1.261924418,-0.16408668,-0.562268561,0.855269224,2.351889145,0.750621315,0.438703157,-0.073509593,1.240477894,1.351227359,1.056573389
7.582164136,0.801458004,0.99064293,2.059906609,0.41828311,-0.873804371,1.339131125,-0.317562032,-1.19113037,-0.908368035,-1.302485783,-0.221793805,-0.586158319,0.832348051,2.410487906,0.768391447,0.438874235,-0.058908998,1.281061388,1.400198123,1.07639782
7.583592024,0.801994009,0.989757638,2.062389482,0.417836978,-0.870632383,1.342430052,-0.411636671,-1.227159373,-0.913158765,-1.34396625,-0.283392204,-0.614845404,0.807236614,2.459648509,0.783161767,0.439025932,-0.047678401,1.315108422,1.446378054,1.09265455
7.584733641,0.802572048,0.988731487,2.064614044,0.417459836,-0.867852261,1.34592958,-0.510372083,-1.263710478,-0.917720727,-1.385810044,-0.348058054,-0.647934135,0.780269156,2.498718547,0.794747682,0.439137926,-0.039944408,1.342164307,1.489158868,1.105106605
7.585575557,0.803184708,0.987576987,2.066550949,0.417156594,-0.86550004,1.349584425,-0.612491195,-1.300303854,-0.921999207,-1.427469063,-0.414942164,-0.684992803,0.751801714,2.527192478,0.803002737,0.439211245,-0.035805249,1.361882885,1.527989036,1.113596079
7.586111621,0.803824124,0.986308324,2.068174634,0.416931168,-0.863606387,1.353347176,-0.71667592,-1.336464635,-0.925931813,-1.468388157,-0.483182107,-0.725555852,0.722189878,2.54469176,0.807800186,0.439255508,-0.035332394,1.374000806,1.562350729,1.118020346
7.586330513,0.804482073,0.98494125,2.069463678,0.416786422,-0.862196113,1.357169066,-0.821574874,-1.371704122,-0.929468469,-1.508021514,-0.551869098,-0.769075155,0.69182817,2.550984178,0.809087093,0.43925929,-0.038516117,1.378362928,1.591798384,1.118312907
7.586221148,0.805150084,0.98349284,2.070401011,0.416724155,-0.861287766,1.361000607,-0.925828838,-1.405557231,-0.932565986,-1.545847462,-0.620099779,-0.814976072,0.661116231,2.545995588,0.806854795,0.43922246,-0.045307337,1.374924941,1.615956969,1.114475525
7.585775028,0.805819548,0.9819812,2.070974179,0.416745086,-0.860893461,1.364792215,-1.028089183,-1.437584217,-0.935179503,-1.581365107,-0.686993189,-0.862669881,0.630441781,2.529790958,0.801119893,0.439153758,-0.055628386,1.363733619,1.634506899,1.106568146
7.585004681,0.806481819,0.980425228,2.071175506,0.41684885,-0.861018682,1.368494932,-1.127029776,-1.467359625,-0.937274952,-1.614105242,-0.751668104,-0.911520342,0.600207639,2.502582044,0.791964918,0.439047149,-0.069331032,1.344944035,1.647212862,1.094693444
7.583921976,0.807128334,0.978844358,2.071002134,0.417034017,-0.861662111,1.37206109,-1.221368718,-1.494497343,-0.93883085,-1.64364665,-0.813280482,-0.96088478,0.570812511,2.464735189,0.779520611,0.438903213,-0.086224855,1.318821269,1.653926725,1.079015811
7.582546614,0.807750722,0.977258252,2.070456077,0.417298107,-0.862815711,1.375444905,-1.30988924,-1.518648323,-0.939822007,-1.669602081,-0.871041522,-1.010128799,0.542627606,2.416744135,0.763938544,0.438729984,-0.106096068,1.285708296,1.654559746,1.059748565
7.580896851,0.808340915,0.975686534,2.069544181,0.41763762,-0.864464833,1.378603088,-1.391451501,-1.539500491,-0.940237296,-1.691640067,-0.924205267,-1.058606805,0.516017366,2.359234291,0.745426531,0.438526551,-0.128675843,1.246048269,1.649115351,1.037147121
7.578993691,0.808891263,0.974148537,2.068277968,0.418048086,-0.866588326,1.38149543,-1.465009149,-1.556789735,-0.940077093,-1.709488253,-0.97208767,-1.105683493,0.491328805,2.292960059,0.724238369,0.438292234,-0.153655216,1.200376564,1.637685173,1.011511798
7.576857913,0.809394639,0.972663046,2.066673497,0.418524117,-0.869158909,1.384085267,-1.529628081,-1.570303932,-0.939339221,-1.722922272,-1.014089335,-1.15076257,0.468869207,2.218781655,0.700637722,0.438036118,-0.180716582,1.149286977,1.620416989,0.983181987
7.574509101,0.809844536,0.971248047,2.064751133,0.419059478,-0.872143546,1.386339943,-1.584490012,-1.579879791,-0.938036071,-1.731784204,-1.049682885,-1.193265354,0.448924424,2.13766075,0.674935321,0.437759492,-0.209501029,1.093451024,1.597547497,0.952527968
7.571973291,0.810235157,0.969920531,2.062535234,0.419647168,-0.875503836,1.388231228,-1.628902345,-1.585406038,-0.936189457,-1.735979841,-1.078426595,-1.232645339,0.431750068,2.0506513,0.647473494,0.437462937,-0.239624002,1.033602955,1.569389161,0.919948139
7.569275679,0.810561498,0.968696271,2.060053836,0.420279521,-0.879196587,1.389735615,-1.662310279,-1.586828874,-0.933821312,-1.735469819,-1.099976837,-1.268413997,0.417553315,1.958875498,0.618597103,0.437155558,-0.270703983,0.970511682,1.536304651,0.885864883
7.566468851,0.810819406,0.967589557,2.05733832,0.420948317,-0.883174602,1.39083449,-1.684265498,-1.58413702,-0.930966486,-1.730279655,-1.114067765,-1.300105112,0.406518229,1.863558041,0.588709221,0.436829125,-0.302310299,0.90500849,1.498742574,0.85070729
7.56358479,0.81100563,0.966613246,2.054422875,0.421644917,-0.887386924,1.39151452,-1.69456625,-1.577404187,-0.927660063,-1.720499194,-1.120569595,-1.327367057,0.398763147,1.765871879,0.55815265,0.436511061,-0.33407935,0.837908432,1.457167584,0.814938294
7.560674961,0.811117864,0.965778415,2.05134418,0.422360343,-0.891779766,1.391767659,-1.693077424,-1.566714463,-0.923946935,-1.706265682,-1.119402507,-1.349836526,0.394389121,1.66706863,0.527335968,0.436186961,-0.365576341,0.7700757,1.412123564,0.77899808
7.557774039,0.811154772,0.965094404,2.048140859,0.423085398,-0.896297089,1.39159128,-1.679839138,-1.552223816,-0.919878944,-1.68778371,-1.110607592,-1.367244838,0.393445955,1.568410742,0.496653519,0.435863954,-0.39640022,0.702373929,1.364192381,0.743342814
7.554922697,0.811116,0.964568572,2.044853017,0.423810785,-0.900881488,1.390988052,-1.65503471,-1.534136262,-0.915506134,-1.665300112,-1.094325685,-1.379404157,0.39593105,1.471147376,0.466475099,0.435556575,-0.426180779,0.635644472,1.313969816,0.708423332
7.552155644,0.811002178,0.96420634,2.041521755,0.42452722,-0.905474919,1.38996596,-1.618989268,-1.512680572,-0.910884851,-1.639108701,-1.070770505,-1.386156095,0.401811724,1.376513251,0.437194624,0.435256926,-0.454522584,0.570731966,1.262097854,0.674666715
7.549504699,0.8108149,0.96401116,2.038188619,0.425225565,-0.910019409,1.388538147,-1.572171613,-1.488141476,-0.906079075,-1.609558818,-1.0402579,-1.387429881,0.411010863,1.285715581,0.409189141,0.434969175,-0.481064828,0.508455915,1.209240624,0.642493581
7.547005797,0.810556701,0.96398443,2.034895115,0.425896948,-0.914457924,1.386722668,-1.515185591,-1.460835713,-0.901144613,-1.577022279,-1.003188437,-1.38323124,0.423400669,1.199901768,0.382797162,0.434704247,-0.505487604,0.44958319,1.156047652,0.61230285
7.54468921,0.81023101,0.964125553,2.031682218,0.426532885,-0.918735065,1.384542303,-1.448761645,-1.431106324,-0.896145218,-1.541914415,-0.960034018,-1.373613428,0.4388246,1.120156018,0.358360505,0.43445798,-0.527471322,0.394852571,1.103192014,0.584461526
7.542572385,0.809842094,0.964431968,2.028589839,0.42712539,-0.922797697,1.38202425,-1.373748938,-1.399331012,-0.891146614,-1.504684091,-0.911344045,-1.358704895,0.457087199,1.047486963,0.336192824,0.434231678,-0.546734627,0.344949475,1.051341585,0.559310576
7.540696334,0.809395001,0.964899144,2.025656369,0.427667078,-0.926595667,1.379199759,-1.291105993,-1.36590789,-0.886207253,-1.465792283,-0.857735479,-1.338705417,0.477952528,0.982808334,0.316562128,0.434033915,-0.563044612,0.300486515,1.001131979,0.537160179
7.539075166,0.80889548,0.965520706,2.022918242,0.428151248,-0.930082427,1.376103774,-1.201884041,-1.331252588,-0.881389358,-1.425726207,-0.799879981,-1.313865644,0.501159467,0.926930974,0.299719605,0.4338633,-0.576189772,0.262018698,0.953193273,0.518279234
7.537729812,0.808349911,0.966288477,2.020409457,0.428571957,-0.933215478,1.37277453,-1.107211366,-1.295793966,-0.876755217,-1.384987069,-0.738499934,-1.284495025,0.526419104,0.88055907,0.285881091,0.433719906,-0.585998756,0.230027667,0.908128002,0.50289744
7.5366733,0.807765222,0.9671926,2.018161201,0.428924081,-0.935956954,1.369253072,-1.008286146,-1.259969948,-0.872357739,-1.34407525,-0.674361598,-1.250964446,0.553411805,0.844273205,0.275211808,0.43361016,-0.592353875,0.204907365,0.866488848,0.491206126
7.535917186,0.807148805,0.96822164,2.016201468,0.42920336,-0.938274036,1.365582784,-0.906356787,-1.224223233,-0.868253385,-1.30350192,-0.608263346,-1.213690394,0.581801666,0.818527318,0.267848366,0.433533408,-0.595170016,0.186973989,0.828799731,0.483348997
7.535472679,0.806508426,0.969362743,2.014554711,0.429406435,-0.940139269,1.361808917,-0.802707479,-1.18899147,-0.864492437,-1.263769389,-0.541025962,-1.173130934,0.611236428,0.803646037,0.263884754,0.433489302,-0.594406087,0.176455366,0.795533484,0.479423559
7.53534427,0.805852132,0.97060177,2.013241556,0.429530883,-0.941530931,1.357978017,-0.698646665,-1.154710727,-0.861118623,-1.225368481,-0.473485356,-1.129790514,0.641346909,0.799815006,0.263365129,0.433481538,-0.590073716,0.173485206,0.767103037,0.47948361
7.535532813,0.805188163,0.971923447,2.012278537,0.429575228,-0.942433219,1.354137416,-0.595487825,-1.121806063,-0.858176119,-1.188781289,-0.406483633,-1.084204965,0.671760148,0.807081469,0.266298208,0.4335093,-0.582222863,0.178108086,0.743870218,0.483532303
7.536022285,0.804524849,0.973311524,2.011677886,0.429538965,-0.942836439,1.350334657,-0.494520363,-1.090682449,-0.855702323,-1.154467734,-0.340855662,-1.036932621,0.702097842,0.825371909,0.272656918,0.433567731,-0.570939728,0.190278159,0.726136409,0.49152033
7.536819117,0.803870505,0.974748905,2.011447378,0.429422585,-0.942737302,1.346616821,-0.397051997,-1.061733575,-0.853723082,-1.122854012,-0.277426723,-0.988569196,0.731974353,0.854440842,0.282353331,0.433665078,-0.556373799,0.209849805,0.714120107,0.503361341
7.537911129,0.803233338,0.976218059,2.011590193,0.429227554,-0.942138314,1.343030311,-0.304297227,-1.035320114,-0.852269669,-1.094350318,-0.216990208,-0.939704374,0.761025145,0.893929818,0.295273975,0.433790727,-0.538693365,0.23658991,0.707991267,0.518907792
7.539293791,0.802621348,0.977700915,2.012104867,0.428956283,-0.941048338,1.339619908,-0.217437889,-1.011782814,-0.851353589,-1.069310945,-0.160314526,-0.890963371,0.788875728,0.943336602,0.311233258,0.433961207,-0.518143607,0.270167273,0.707816035,0.537990119
7.540954518,0.802042233,0.979179225,2.012985324,0.428612098,-0.939482199,1.336428443,-0.137574469,-0.991416565,-0.850992828,-1.048069405,-0.108115524,-0.842941374,0.815182062,1.002035405,0.330046031,0.434157836,-0.494961659,0.310172229,0.713620896,0.560362811
7.542874766,0.801503295,0.980634781,2.014220855,0.428199205,-0.937460461,1.33349622,-0.065722632,-0.974486054,-0.851194433,-1.030907212,-0.061060116,-0.796241938,0.839612018,1.069294154,0.351475164,0.434382071,-0.469441016,0.356112651,0.725344267,0.585756096
7.54503266,0.801011358,0.982049533,2.015796266,0.427722649,-0.93500942,1.330860388,-0.002800411,-0.961216708,-0.85195245,-1.018048562,-0.019759269,-0.751462919,0.861849117,1.144262381,0.37523904,0.43464027,-0.441915516,0.407417182,0.742840447,0.613867584
7.547399565,0.800572676,0.983405894,2.017692051,0.427188266,-0.932160669,1.328554558,0.050387111,-0.951783461,-0.85326387,-1.009679109,0.015254604,-0.709162426,0.881615757,1.22599418,0.401051255,0.434917729,-0.412718752,0.463446395,0.765910089,0.644337946
7.549943612,0.800192859,0.98468694,2.019884559,0.426602634,-0.928950713,1.326608314,0.093154658,-0.946319995,-0.85511481,-1.005923867,0.043519731,-0.669882316,0.89865802,1.313463933,0.428587226,0.435213976,-0.38222215,0.523500063,0.79427339,0.67678932
7.552626104,0.799876794,0.985876595,2.02234631,0.425973013,-0.925420691,1.325046738,0.124945573,-0.944910821,-0.857479185,-1.006845215,0.064651833,-0.634133791,0.912747666,1.405563498,0.457491796,0.435530574,-0.350820293,0.586820649,0.827575253,0.710818959
7.555418781,0.799628579,0.986959873,2.025046324,0.425307268,-0.921615792,1.323890116,0.145341799,-0.947586882,-0.860332506,-1.012456512,0.078365082,-0.602373278,0.923705716,1.501124438,0.487408554,0.435854713,-0.318903084,0.652605527,0.865408359,0.745986983
7.558287009,0.799451459,0.987923094,2.027950464,0.424613786,-0.917584701,1.323153608,0.154070034,-0.954331721,-0.863642188,-1.022707413,0.084462651,-0.575018728,0.931388819,1.598939008,0.517958864,0.436185552,-0.286880041,0.72001936,0.907300032,0.781848478
7.561195916,0.799347787,0.988754043,2.031021907,0.423901374,-0.91337911,1.322846971,0.151002766,-0.965074603,-0.867363132,-1.037482715,0.082841175,-0.552435066,0.935686054,1.697759333,0.548747737,0.436521342,-0.25516598,0.78819774,0.952716718,0.817944843
7.564103366,0.799318984,0.989442189,2.034221591,0.423179147,-0.909053015,1.322974429,0.136163979,-0.979688794,-0.87145201,-1.056613465,0.073502833,-0.534919893,0.936541592,1.796323622,0.579388296,0.436852445,-0.224162289,0.856263992,1.001086281,0.853804274
7.56697164,0.799365513,0.989978834,2.0375087,0.42245641,-0.904662051,1.323534557,0.109728572,-0.998001572,-0.875859228,-1.079873458,0.056548206,-0.522712085,0.933939113,1.893373108,0.609489689,0.437176338,-0.194269258,0.923341175,1.051793107,0.888963223
7.569762199,0.799486875,0.990357258,2.040841219,0.421742529,-0.900262851,1.324520244,0.072018645,-1.019787269,-0.880524215,-1.106972828,0.03217373,-0.515985169,0.927901616,1.987661099,0.638659084,0.437490885,-0.165877866,0.988556981,1.104181155,0.922963188
7.572433277,0.79968161,0.990572867,2.044176495,0.421046799,-0.895912304,1.325918781,0.023503438,-1.044773302,-0.885389556,-1.137576626,0.000682,-0.514834964,0.918506609,2.077973326,0.666524923,0.437788612,-0.139352477,1.051063016,1.157578956,0.955355933
7.574951137,0.799947311,0.990623251,2.047471767,0.420378315,-0.891666808,1.327711997,-0.035205226,-1.072643945,-0.890394483,-1.171300352,-0.037532257,-0.519288126,0.905873156,2.163146457,0.692728569,0.438066621,-0.115038974,1.110045206,1.211297774,0.985716841
7.577274598,0.800280656,0.990508256,2.050684772,0.419745846,-0.887581575,1.32987647,-0.103364796,-1.103041825,-0.895469165,-1.207710217,-0.081989379,-0.529300796,0.890153437,2.242076705,0.716923135,0.438323316,-0.093260121,1.164727124,1.264633972,1.013645724
7.57938709,0.800677441,0.990229955,2.05377434,0.419157719,-0.883710062,1.332383738,-0.180069423,-1.135565357,-0.900552849,-1.246338845,-0.132103585,-0.544734141,0.871562896,2.313754495,0.738819957,0.438543388,-0.074280675,1.214398387,1.31690384,1.038760009
7.581254326,0.801132625,0.989792779,2.056700841,0.418621726,-0.8801029,1.335200886,-0.264400939,-1.169815672,-0.905574192,-1.286690642,-0.187256527,-0.565427988,0.850323417,2.37724606,0.758101786,0.438748055,-0.058384686,1.258406078,1.367418079,1.060755704
7.582859935,0.801640406,0.989203298,2.059426863,0.41814497,-0.876807453,1.338290857,-0.355259132,-1.205326196,-0.910466835,-1.328232471,-0.246712034,-0.591092893,0.826719093,2.431711496,0.774525945,0.438915348,-0.045763514,1.296161628,1.415514103,1.079319756
7.584178627,0.802194283,0.988470258,2.061917608,0.417733774,-0.87386698,1.341613061,-0.451477418,-1.241633966,-0.915171427,-1.370427389,-0.309694861,-0.621396028,0.801063178,2.476444832,0.787881272,0.439046634,-0.036585099,1.327176875,1.460571993,1.094214953
7.585199053,0.80278715,0.987604327,2.064141397,0.41739358,-0.871320216,1.345123783,-0.55181481,-1.278269506,-0.919620759,-1.412720096,-0.375394673,-0.655959399,0.773676693,2.51085532,0.797974041,0.439150505,-0.030991664,1.351039171,1.501995287,1.105255772
7.585908857,0.803411383,0.986618038,2.066070131,0.417128872,-0.869200776,1.348776923,-0.654967068,-1.314737733,-0.923756524,-1.454550058,-0.442937341,-0.694314538,0.744925864,2.534487987,0.804678376,0.439215188,-0.029048117,1.367433896,1.539244688,1.112288325
7.586297873,0.804058944,0.985525587,2.06767959,0.416943114,-0.867536623,1.352524595,-0.75959488,-1.350557742,-0.927528258,-1.495370732,-0.511433741,-0.735953413,0.71519276,2.547038685,0.807912232,0.439240313,-0.030780093,1.376156371,1.571844342,1.115227902
7.58636854,0.804721483,0.984342574,2.068949786,0.416838715,-0.866349798,1.356317731,-0.864342184,-1.385261265,-0.930882073,-1.534643022,-0.579996012,-0.780339923,0.684856726,2.54834216,0.807621263,0.439233119,-0.036180753,1.377091415,1.599365837,1.11404749
7.586110522,0.805390448,0.983085824,2.069865242,0.416817002,-0.865656083,1.360106815,-0.967850976,-1.41838563,-0.9337739,-1.571849656,-0.647718547,-0.826880293,0.654317461,2.538380028,0.803813683,0.439187527,-0.045175279,1.37023311,1.621457048,1.108763404
7.585530146,0.806057195,0.981773109,2.070415123,0.416878215,-0.865464685,1.363842556,-1.068780746,-1.449494137,-0.936169652,-1.606506344,-0.713710283,-0.874955081,0.623980371,2.517285696,0.796548959,0.43910193,-0.057640951,1.355685728,1.637844498,1.099452997
7.584633393,0.806713096,0.980422881,2.070593404,0.417021508,-0.865778195,1.367476516,-1.165833458,-1.478186662,-0.938035562,-1.638161964,-0.777121653,-0.923944751,0.594233708,2.485341083,0.785912957,0.438984771,-0.073428316,1.333644989,1.648319637,1.086253409
7.583428265,0.807349661,0.979053999,2.070398933,0.417244967,-0.86659251,1.37096179,-1.257755203,-1.504086179,-0.939347308,-1.666405297,-0.83712445,-0.973200305,0.565465248,2.442961413,0.772048247,0.438833499,-0.092327967,1.304408276,1.652756778,1.069342581
7.581926675,0.807958641,0.977685464,2.069835388,0.417545636,-0.867896828,1.374253633,-1.343360856,-1.526857735,-0.940092437,-1.690878375,-0.892940446,-1.022071655,0.538053039,2.390705905,0.755146467,0.438647461,-0.114086494,1.268375032,1.651119275,1.048951602
7.580150549,0.808532149,0.976336138,2.068911222,0.417919557,-0.86967384,1.377310008,-1.42155099,-1.546216144,-0.940258955,-1.71127091,-0.943861217,-1.069933841,0.512344041,2.329256531,0.735418958,0.438435539,-0.138432869,1.226019857,1.643435778,1.025359335
7.578126276,0.809062759,0.975024479,2.067639533,0.418361822,-0.871899985,1.380092135,-1.491321589,-1.561917251,-0.939846337,-1.727329875,-0.989235295,-1.116163558,0.488669215,2.259412551,0.713126802,0.438197723,-0.165047842,1.177903832,1.629821735,0.998879826
7.575882749,0.809543615,0.973768325,2.066037844,0.418866638,-0.874545704,1.382565003,-1.551781482,-1.573765596,-0.938862882,-1.738861944,-1.028487701,-1.160160117,0.467334362,2.182084404,0.688566759,0.437934068,-0.193581135,1.124665212,1.610472903,0.969863866
7.57344968,0.809968521,0.972584636,2.064127854,0.419427404,-0.877575912,1.384697748,-1.602167642,-1.581627459,-0.937322131,-1.745736768,-1.061136828,-1.201371737,0.448604149,2.098274662,0.662051741,0.437653935,-0.223673919,1.066996321,1.585650065,0.938698586
7.570857451,0.810332028,0.971489285,2.061935149,0.420036801,-0.88095048,1.386464048,-1.641847658,-1.585412758,-0.935244788,-1.747880371,-1.08677922,-1.239272085,0.432714235,2.009065248,0.633926076,0.437358472,-0.254938169,1.005646741,1.555685344,0.905788981
