Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms5,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
6.547626112,6.711938973,6.737748487,6.698060771,6.70128877,6.721495602,6.766500832
6.590322319,6.754097789,6.779291821,6.739696551,6.747136374,6.764795575,6.807567099
6.627239781,6.789758259,6.814286123,6.774824767,6.786218156,6.801441012,6.842051652
6.655782034,6.817081855,6.84096464,6.801677492,6.816852848,6.829665594,6.868217878
6.676524767,6.836240228,6.859484887,6.82047409,6.839041659,6.849570824,6.886209779
6.689573857,6.847131499,6.86974504,6.831151857,6.852606956,6.861022781,6.895922121
6.693497809,6.848845759,6.870888456,6.832855391,6.856729084,6.863158008,6.896523263
6.689771176,6.842480829,6.863973645,6.826646263,6.852344651,6.857019017,6.889059584
6.677007455,6.827000017,6.847995492,6.811439003,6.838558657,6.841626828,6.872554158
6.656749013,6.803705488,6.824225728,6.788462798,6.81656317,6.818257471,6.848279356
6.628135339,6.772042231,6.792135114,6.757108815,6.785911093,6.78640399,6.81572841
6.592638295,6.733217552,6.752900619,6.71854799,6.747698845,6.747241434,6.776072784
6.549936867,6.687298654,6.706638625,6.672897882,6.702036864,6.700863875,6.729449725
6.501057594,6.635135834,6.654185872,6.621046905,6.649711881,6.648097411,6.676679425
6.446866107,6.577610748,6.596437806,6.563948902,6.591548464,6.589815918,6.618657134
6.387447182,6.515112317,6.533823027,6.502052787,6.527980989,6.526423674,6.555822121
6.324519075,6.448998597,6.467669105,6.436699694,6.460300575,6.459263744,6.489489435
6.258110826,6.37964496,6.398376609,6.368236216,6.388989423,6.388758578,6.42007935
6.18960867,6.308452462,6.327327043,6.297994518,6.315459169,6.316323062,6.348971141
6.119558014,6.23594973,6.255035797,6.226401127,6.24032671,6.242525559,6.276693331
6.049241329,6.163328451,6.182678461,6.154579363,6.164815827,6.16857129,6.204422342
5.979077693,6.091256857,6.110942378,6.083199194,6.089659359,6.09515378,6.132854768
5.910260416,6.020834051,6.040898648,6.01336449,6.015961088,6.023376258,6.063043402
5.843391161,5.952778605,5.973284007,5.945864193,5.94446262,5.953965719,5.995722471
5.779335834,5.887864038,5.908880046,5.881533789,5.875940906,5.887681278,5.931664676
5.719055338,5.826907874,5.848485994,5.821224698,5.8112313,5.825353965,5.871653887
5.662806545,5.77051153,5.792723194,5.765572231,5.750993931,5.767601831,5.816310382
5.611561099,5.719555022,5.742445807,5.715416672,5.696151389,5.715321244,5.766479208
5.56574822,5.674309552,5.697903187,5.670934072,5.647068395,5.668825253,5.722414085
5.526161018,5.635519879,5.659824409,5.63279523,5.604544169,5.628871489,5.684843747
5.492909927,5.603506513,5.628523093,5.601271889,5.568989654,5.595817878,5.654081958
5.466575437,5.578822799,5.604524132,5.576884559,5.541009519,5.570248403,5.630643031
5.447338412,5.561586395,5.587953282,5.55977553,5.520751995,5.552277756,5.614647037
5.43579375,5.552111614,5.57911108,5.55029669,5.508530558,5.542209725,5.606378112
5.431809884,5.550421596,5.578025211,5.548544102,5.504409602,5.540087434,5.605854743
5.435419502,5.556727445,5.584915175,5.554801709,5.508603584,5.546106502,5.613282186
5.446776357,5.570974878,5.59970804,5.5690119,5.521081493,5.560216647,5.628574542
5.465746078,5.592840516,5.622066865,5.590806583,5.541575747,5.582111624,5.651398104
5.492303732,5.622284056,5.651942566,5.620107689,5.570056418,5.611736103,5.681697941
5.525912463,5.658983457,5.689002021,5.656552094,5.606260696,5.648795221,5.719139741
5.566177825,5.702520571,5.732815561,5.699688519,5.649797769,5.69288149,5.763293913
5.612904026,5.752415391,5.782897552,5.749027905,5.700159983,5.743481443,5.813669547
5.665537365,5.808011304,5.838590543,5.803940772,5.756684763,5.799936053,5.869604369
5.723233025,5.868679166,5.899281441,5.863868039,5.818724771,5.861607369,5.930483828
5.785364438,5.933785714,5.964343466,5.92823521,5.885585636,5.927822715,5.995667268
5.851226206,6.002457664,6.032901453,5.996176331,5.956373218,5.997703228,6.064282045
5.919909867,6.073674313,6.103940671,6.066658589,6.030048051,6.070213837,6.135317613
5.990772485,6.146760329,6.176778637,6.13898864,6.105872379,6.144644266,6.208088988
6.062483533,6.220619864,6.250327633,6.212060729,6.182764489,6.219915699,6.281517199
6.134238108,6.294336113,6.323670395,6.284948693,6.259755843,6.295084967,6.3546872
6.205284242,6.366908204,6.395804566,6.356657665,6.335782698,6.36911551,6.426593136
6.274444053,6.43724763,6.46565826,6.426143751,6.409732089,6.440913558,6.496169728
6.340752364,6.504471599,6.532359871,6.492582714,6.480660465,6.509569924,6.562544289
6.403376897,6.567680248,6.595012493,6.555104043,6.547603011,6.574151299,6.624815643
6.461327803,6.625882816,6.652638015,6.61272218,6.609554629,6.633667893,6.682018361
6.513878583,6.678247471,6.704401415,6.664580672,6.665637921,6.687265511,6.733321673
6.560382953,6.724137313,6.749663086,6.710010875,6.715167165,6.734288505,6.77808942
6.599861207,6.762780358,6.787662937,6.748219173,6.75736698,6.773976679,6.815577713
6.631991421,6.793716342,6.817938266,6.778731147,6.791706275,6.805840077,6.845324422
6.656364116,6.816476354,6.840028666,6.801092283,6.81765814,6.829391429,6.866873267
6.672440164,6.830672444,6.853569387,6.814966021,6.834796323,6.844238988,6.879869772
6.680168829,6.836199512,6.858461818,6.820292804,6.842937542,6.850250233,6.884211799
6.67943212,6.832979737,6.854643171,6.817035809,6.841963583,6.847340832,6.879841395
6.670137259,6.82102335,6.842141705,6.805217304,6.831874591,6.835527931,6.866800171
6.652622029,6.800567511,6.821187775,6.785041177,6.812883154,6.815047303,6.845321004
6.627139262,6.771943204,6.792117058,6.756792405,6.785330209,6.786246788,6.815754597
6.593896609,6.735519654,6.7553061,6.720792785,6.749612722,6.749518375,6.778493297
6.553626035,6.69193143,6.71137396,6.677619318,6.706346725,6.705497421,6.734158463
6.506801374,6.641765019,6.660918252,6.627852662,6.656125918,6.654781482,6.683358199
6.454030553,6.585714932,6.604644597,6.572208948,6.599634325,6.598063925,6.626801032
6.396249507,6.524629542,6.543397841,6.511569476,6.537682952,6.536181806,6.565323819
6.334085526,6.459297443,6.477984819,6.446782723,6.471057153,6.469925055,6.499736356
6.268383285,6.39062911,6.409325686,6.378798542,6.400664702,6.400202215,6.430954337
6.200142264,6.319533333,6.338320066,6.308515712,6.327422562,6.327929391,6.359875309
6.130149961,6.246917662,6.2658822,6.236816395,6.252287329,6.254035614,6.287421663
6.059269779,6.173704274,6.192925463,6.164557188,6.176240863,6.179470692,6.214511691
5.988506636,6.1008562,6.120391089,6.092617108,6.100303754,6.105227931,6.14208825
5.918573883,6.029217528,6.049126156,6.021791056,6.025386169,6.032179352,6.07100805
5.850421643,5.959686789,5.980019115,5.95294719,5.952424316,5.961238426,6.002154826
5.784863395,5.893051936,5.91385166,5.886886089,5.882240323,5.893212621,5.936304791
5.722574104,5.830117253,5.851441466,5.824477789,5.815656511,5.828910898,5.87426996
5.664331447,5.771609187,5.793514665,5.766507317,5.753410564,5.769062049,5.816761747
5.610841473,5.718162916,5.740699593,5.713648554,5.696165502,5.714311553,5.764399574
5.562656448,5.670403651,5.693626299,5.666547365,5.64458588,5.665290229,5.717807374
5.520367965,5.628897013,5.652839714,5.62572839,5.599299051,5.622589394,5.677523416
5.484433946,5.594095131,5.618769061,5.591568446,5.560840757,5.586696999,5.643976585
5.45528091,5.566427901,5.591831032,5.56442589,5.529708643,5.558059612,5.617583275
5.433330132,5.546226055,5.572330099,5.544565428,5.506304467,5.537034628,5.598642337
5.418752324,5.533704495,5.56047204,5.53219007,5.490899793,5.523858901,5.587355338
5.411789829,5.529103521,5.556494679,5.52757511,5.483751581,5.518764418,5.58394724
5.412570333,5.532453848,5.560422422,5.530801464,5.484911814,5.521787511,5.588428358
5.421100689,5.543715752,5.572218237,5.541889984,5.494348366,5.532882507,5.600751557
5.437371285,5.562861888,5.591857477,5.560859876,5.512033169,5.552006093,5.620879807
5.461166871,5.589674884,5.619111797,5.587490292,5.537782698,5.578955799,5.648579572
5.49221848,5.623857888,5.653676895,5.621452435,5.571328526,5.613441015,5.683545859
5.53032559,5.665089987,5.695220301,5.662377788,5.612359734,5.655133252,5.72544259
5.574985749,5.712855806,5.743216205,5.709709274,5.660393553,5.703532617,5.773745749
5.625622498,5.766623789,5.797133628,5.762911213,5.71489978,5.758101821,5.827925292
5.678540182,5.822590074,5.853220101,5.818255794,5.771981811,5.814950442,5.884205669
5.74155631,5.88798387,5.918539839,5.882880073,5.838745772,5.88133283,5.949645758
5.803519906,5.953700484,5.984240861,5.947863874,5.906653424,5.948336458,6.015478473
5.87315751,6.025491512,6.0558334,6.018848723,5.980609189,6.021342963,6.087084935
5.942238009,6.096992862,6.12713917,6.089556297,6.05487789,6.094242602,6.158381641
6.014388477,6.171173671,6.201026165,6.162947262,6.13197051,6.169825185,6.232183844
6.08634847,6.245296619,6.274804977,6.236297732,6.209302822,6.245404279,6.305815108
6.157524091,6.318400679,6.347510692,6.308605807,6.285872287,6.319996118,6.378324115
6.22861512,6.390501878,6.419118703,6.379867292,6.361479,6.393525582,6.449664725
6.295853185,6.458873016,6.486984295,6.44742048,6.433619137,6.463357367,6.517229063
6.361047365,6.524697007,6.552229136,6.512479658,6.503111561,6.53053754,6.582103191
6.420722946,6.585062776,6.612016279,6.572166951,6.567293266,6.592246942,6.641486687
6.476244109,6.64043602,6.666762272,6.626938335,6.626342161,6.648836594,6.695775761
6.525628631,6.689347468,6.715040047,6.67533425,6.678911868,6.698897937,6.743568602
6.567991668,6.731045114,6.756105381,6.716612948,6.724188754,6.741662318,6.784127554
6.603859447,6.765781006,6.79018439,6.750984809,6.762305266,6.777339203,6.817672925
6.630975623,6.791626832,6.815397916,6.776512195,6.791460859,6.8040549,6.842357851
6.651190395,6.809843179,6.832956353,6.794429696,6.812661669,6.822977249,6.859371717
6.661969056,6.818605239,6.841100991,6.802955415,6.824235303,6.832344813,6.866986758
6.664980886,6.819189892,6.841075109,6.80338894,6.827225888,6.833352372,6.866425926
6.658926007,6.810592275,6.831915722,6.794767813,6.820709787,6.825026323,6.856744967
6.644755123,6.793523971,6.814321652,6.777819587,6.805290118,6.808042258,6.83863559
6.622392157,6.768086,6.788415239,6.752659568,6.781075865,6.782512783,6.81223464
6.59193648,6.734470608,6.754394426,6.719458132,6.748289007,6.74864527,6.777748335
6.554500013,6.693673359,6.713238327,6.679165113,6.707872536,6.707430225,6.736159317
6.509704488,6.645636068,6.664910526,6.631671518,6.659875848,6.658854936,6.687453556
6.459236734,6.591745339,6.610765892,6.578308319,6.605603033,6.604285502,6.632978492
6.402888771,6.532111025,6.550948425,6.519180313,6.54524536,6.543868943,6.572899098
6.342110045,6.468073015,6.486783641,6.455637744,6.480079839,6.478928523,6.508530629
6.277284803,6.400188396,6.41884644,6.388283592,6.410680401,6.410035017,6.440453255
6.209516257,6.329531096,6.348214267,6.318238839,6.338100909,6.338255286,6.369735973
6.13965485,6.256951435,6.275752866,6.246394211,6.263194462,6.264445058,6.297247107
6.068536876,6.183317164,6.20232983,6.173613922,6.186863039,6.189486316,6.223852874
5.997186708,6.109746027,6.129054473,6.100987874,6.110259332,6.114521499,6.150663675
5.926163512,6.03692861,6.056614804,6.02913795,6.034160308,6.040273533,6.078375099
5.856815893,5.965989785,5.986105106,5.959100646,5.959729262,5.96788885,6.008078752
5.789531746,5.897469576,5.918074981,5.891367437,5.887596098,5.897940549,5.940337091
5.725444206,5.832493983,5.853628222,5.827046478,5.818913247,5.831565616,5.876240892
5.664913419,5.771579888,5.793287872,5.766686753,5.754252906,5.769307088,5.81631041
5.608979634,5.715608284,5.73792564,5.711210777,5.694493921,5.71203143,5.761401694
5.558155184,5.665020574,5.687990376,5.661115989,5.640106765,5.660185095,5.711955065
5.513085149,5.62051719,5.64417613,5.617138494,5.591820157,5.61447516,5.668652658
5.474126748,5.582620326,5.607000316,5.579812509,5.550211688,5.575445573,5.632004111
5.441800515,5.551737195,5.576850021,5.549491064,5.515748407,5.543524259,5.602391559
5.41668135,5.528227597,5.554059954,5.526459697,5.488853838,5.519092871,5.580147961
5.39889029,5.512309682,5.538843683,5.510888157,5.469823386,5.502394363,5.565488107
5.388730412,5.504380376,5.531578412,5.503145989,5.459110328,5.493851373,5.558779269
5.386132527,5.504401139,5.532221076,5.5031936,5.456734034,5.493447683,5.559975008
5.391529149,5.512498241,5.540884755,5.511169479,5.462818162,5.501294819,5.569175676
5.404753921,5.528467099,5.557368394,5.526911958,5.477181947,5.517189485,5.586172345
5.425646161,5.552295788,5.581660513,5.550463528,5.499820155,5.541118024,5.610942999
5.453909714,5.583760769,5.613536214,5.581632306,5.530516587,5.572851113,5.643252323
5.489371133,5.622448917,5.652568798,5.61998546,5.56886646,5.611969745,5.682668
5.531758332,5.667910578,5.698299699,5.665042451,5.61442143,5.658014394,5.728731037
5.580463061,5.719662437,5.750244094,5.716310855,5.666707926,5.710496546,5.780953168
5.634831468,5.777188307,5.807881471,5.773269642,5.725212839,5.768901756,5.838813063
5.69420714,5.839722059,5.870443479,5.835144735,5.789164268,5.832452174,5.90153987
5.758115061,5.906499857,5.937162626,5.901173674,5.857760767,5.900358785,5.968364846
5.825631181,5.976644713,6.007168896,5.970509596,5.930111635,5.971735516,6.038418538
5.895774326,6.049342556,6.079659766,6.042385471,6.005366873,6.045753026,6.110895978
5.967707447,6.123708537,6.153753048,6.115938134,6.082599853,6.121505956,6.184913368
6.040487628,6.19861984,6.228328809,6.190039406,6.160657462,6.197856625,6.259354791
6.113294499,6.273142523,6.30245368,6.263749611,6.23855341,6.273845479,6.333289701
6.184972134,6.346256748,6.375116659,6.336058238,6.315228491,6.348438199,6.40570969
6.254512946,6.417044268,6.44540441,6.406053574,6.389713435,6.420698597,6.475704239
6.320974604,6.484437118,6.512254105,6.472672399,6.460892282,6.489536026,6.542213281
6.383599752,6.547521251,6.574753291,6.535008546,6.527785575,6.55400606,6.604326481
6.441343929,6.605348314,6.631969875,6.592150687,6.589405349,6.613149006,6.661116362
6.493397379,6.657178285,6.683172651,6.643395094,6.64495659,6.666203136,6.711853452
6.539035129,6.70226418,6.727621467,6.688004338,6.693652115,6.712407953,6.755801669
6.577590336,6.739881192,6.764599815,6.725245031,6.734743444,6.751033226,6.792254779
6.60863344,6.769540748,6.79361689,6.754603828,6.767700805,6.781575817,6.820728802
6.631607597,6.790808025,6.8142444,6.775630541,6.792066442,6.803599135,6.840803979
6.646175643,6.803421624,6.826226464,6.788048122,6.807547863,6.8168386,6.852234052
6.652205322,6.807191604,6.829375105,6.791659721,6.813906084,6.821089158,6.854835967
6.6496599,6.802074401,6.823658075,6.786438488,6.811053437,6.816297769,6.848582375
6.638540878,6.788151582,6.809172086,6.772507096,6.799028213,6.802536968,6.833575818
6.61907207,6.765677906,6.786181069,6.750157646,6.778039561,6.780051719,6.810080628
6.591533173,6.734999434,6.755043425,6.719759541,6.748405905,6.749187249,6.778461229
6.556324583,6.696542625,6.716193032,6.681735743,6.710549554,6.710376549,6.739159972
6.514072831,6.65091387,6.670235802,6.636653258,6.665079278,6.664237405,6.692790542
6.465301442,6.598744263,6.617804142,6.585094582,6.612650629,6.61141931,6.639996909
6.410714711,6.540813691,6.559676765,6.527790424,6.554062804,6.552721771,6.581566777
6.351120277,6.477936834,6.496661985,6.465515005,6.49014743,6.488972553,6.518314344
6.287298126,6.410954059,6.429609497,6.399108151,6.42176028,6.421021854,6.45109275
6.220138812,6.340781749,6.359440751,6.329512113,6.349815438,6.349786907,6.380822915
6.15053039,6.268339284,6.287080057,6.257686707,6.275232622,6.276190564,6.308425213
6.079344175,6.19457884,6.21348752,6.184628444,6.198966328,6.201184854,6.234854814
6.007481654,6.120422259,6.139586634,6.111273229,6.121958988,6.125698387,6.161033277
5.935897604,6.04680531,6.066307267,6.038540516,6.04518114,6.050682621,6.087888081
5.865395197,5.974603622,5.994519828,5.967264329,5.96956374,5.977035073,6.01629355
5.796862281,5.904717214,5.925109331,5.898282452,5.896069394,5.905685323,5.947134103
5.731088536,5.837964804,5.858881151,5.832356429,5.825587217,5.837482872,5.881217732
5.668826149,5.775118766,5.796603785,5.770228936,5.758945827,5.773220539,5.819310719
5.610852774,5.71691147,5.738997935,5.712619657,5.696921615,5.713649482,5.762130405
5.557788675,5.663988643,5.686708088,5.660200436,5.640201767,5.659432049,5.710313349
5.510234384,5.616982666,5.640364729,5.613646672,5.589444525,5.611206455,5.664479323
5.468752851,5.576408134,5.600478089,5.573505325,5.545193688,5.569495892,5.625126532
5.433854332,5.542728127,5.567504827,5.540255578,5.507947294,5.534771361,5.592703033
5.405913987,5.516335716,5.541831262,5.514288807,5.478144338,5.507438597,5.567586938
5.385277922,5.497569341,5.523777456,5.495909574,5.456182027,5.487858287,5.550091936
5.372183297,5.486643745,5.513543268,5.48528911,5.442338445,5.476265055,5.540413792
5.366868365,5.483722568,5.51127744,5.48255078,5.436828237,5.472833169,5.538697392
5.369411137,5.488860613,5.517020906,5.48772229,5.439758743,5.477633642,5.544977476
5.379775603,5.502041291,5.530751086,5.500789149,5.451153418,5.490659716,5.559225135
5.397907772,5.523169691,5.552366202,5.521674693,5.470934485,5.511816291,5.581329611
5.423651805,5.551994825,5.581610238,5.550153281,5.498861975,5.540849093,5.611026491
5.456751192,5.588210466,5.618177567,5.585952058,5.53462817,5.577442621,5.648002911
5.496836834,5.631457853,5.661709395,5.628740672,5.577865802,5.621226551,5.691892138
5.543401639,5.681231523,5.711697335,5.67802058,5.628072477,5.671693039,5.742181472
5.595960656,5.736955041,5.767559261,5.733202107,5.684659928,5.728254948,5.798288837
5.652988971,5.796757276,5.827421033,5.792439416,5.745531838,5.788906957,5.858293266
5.713684192,5.860868886,5.891550719,5.855896502,5.811462881,5.854170514,5.922572089
5.780664673,5.930343947,5.960913874,5.924600431,5.88296505,5.92483648,5.992015216
5.850281018,6.002229586,6.03260541,5.995672076,5.957228071,5.997997349,6.063713274
5.920726333,6.075582017,6.105742008,6.068224801,6.033405911,6.072769035,6.136829312
5.994287977,6.151223326,6.18104554,6.143047103,6.111953285,6.149797891,6.212013532
6.066325814,6.225362394,6.25483724,6.216368066,6.189449444,6.225436672,6.285660666
6.139676421,6.29986856,6.32888787,6.290045803,6.267320528,6.301381377,6.359484991
6.209739063,6.371491057,6.400047224,6.36087986,6.342646136,6.374514162,6.430385119
6.277930168,6.440766528,6.4687906,6.429390009,6.415639595,6.44523585,6.498804836
6.342563607,6.506047801,6.533497616,6.493909349,6.484734379,6.511929936,6.563144711
6.402215985,6.565941018,6.592792172,6.553074479,6.548498397,6.573183748,6.622034297
6.457555915,6.620975592,6.64717908,6.607443725,6.607262285,6.629459084,6.675965744
6.505232522,6.668522607,6.694101261,6.654446531,6.658583268,6.678202196,6.722412509
6.547484665,6.70984579,6.734756465,6.695323338,6.703392013,6.720545146,6.76254403
6.581293844,6.742510381,6.766778561,6.727651405,6.739472889,6.754140621,6.794030645
6.607870781,6.767426907,6.79104326,6.7523239,6.767520461,6.77983155,6.817740097
6.625774439,6.783514967,6.806499729,6.768247536,6.786536813,6.796575578,6.83263987
6.635103451,6.790727099,6.813095206,6.775347889,6.796409158,6.804306267,6.838681338
6.636166925,6.789268412,6.811031778,6.773811004,6.797280872,6.803216414,6.83607365
6.628041663,6.778471871,6.799672559,6.762987986,6.788537834,6.792662159,6.824194403
6.612126291,6.759505031,6.78016589,6.744067215,6.771181956,6.773760407,6.804182173
6.587186139,6.7315928,6.751788932,6.716322428,6.744545933,6.74577899,6.775335755
6.555095273,6.696157549,6.715923927,6.681178757,6.709882876,6.710082323,6.739018358
6.515167495,6.652932169,6.67234965,6.63839186,6.667018435,6.666443896,6.695032865
6.468673682,6.603037287,6.622168511,6.589055817,6.617015394,6.615968309,6.644478219
6.416060408,6.546991723,6.565904403,6.533654539,6.560419115,6.559193988,6.58788834
6.357934257,6.485549959,6.504313644,6.472901485,6.49803164,6.4968984,6.526029305
6.295412844,6.419797692,6.438472859,6.407845256,6.430929673,6.430174865,6.459979683
6.228951806,6.350270719,6.368928336,6.338993925,6.359714433,6.359585378,6.390296766
6.159947904,6.278278449,6.296981217,6.267659108,6.28566512,6.286434255,6.318277084
6.088685553,6.204361877,6.223195333,6.194407528,6.209382558,6.21128892,6.244492066
6.016678718,6.129899528,6.148929232,6.120637118,6.132212411,6.135522562,6.170283874
5.944283183,6.055435301,6.074752712,6.046924124,6.054749202,6.059695686,6.096231663
5.872884483,5.982158437,6.001839984,5.974450575,5.978175952,5.984995031,6.023497436
5.803028981,5.91075045,5.930875293,5.903892887,5.903235415,5.912131896,5.95277075
5.735609784,5.84223545,5.862875376,5.836248245,5.830996699,5.842146579,5.885061627
5.671422264,5.777347798,5.798556745,5.772199568,5.762260669,5.775805253,5.821087598
5.61126397,5.716776788,5.738600248,5.71238709,5.697774831,5.713815683,5.761529541
5.555878925,5.661308427,5.683780697,5.657575014,5.638381751,5.656983081,5.707159267
5.505659111,5.611494546,5.634646637,5.608314599,5.584705146,5.605890153,5.658520009
5.461415091,5.56806271,5.591905858,5.565341338,5.537506962,5.561277924,5.616305069
5.423479172,5.53127901,5.555830152,5.528943835,5.497095779,5.523416993,5.580783169
5.392633388,5.501752706,5.527010808,5.499749421,5.464098856,5.49291749,5.552529273
5.368823317,5.479678459,5.505649272,5.477987079,5.438772029,5.469996068,5.531740792
5.352555759,5.465554844,5.492227496,5.464154491,5.421635745,5.455153002,5.518884191
5.343989025,5.45936844,5.486715587,5.45820002,5.412735023,5.448394959,5.513926819
5.343413392,5.461258256,5.489237772,5.460219097,5.412243932,5.449864771,5.516987551
5.350768109,5.471276723,5.499841458,5.470249864,5.420258752,5.459626138,5.528109755
5.365869694,5.489371474,5.518463334,5.488227176,5.436778913,5.477650209,5.547224041
5.388692882,5.515361895,5.544911929,5.513964831,5.461643799,5.503757784,5.5741332
5.419114997,5.548901232,5.578837127,5.547123875,5.494512249,5.53759019,5.608480207
5.456807188,5.589658128,5.619905575,5.587405004,5.535058541,5.578815971,5.649927126
5.501137836,5.637210012,5.667702309,5.634431362,5.58286567,5.627008421,5.698053092
5.551704259,5.691068655,5.721734407,5.687731521,5.637424955,5.681661788,5.752355236
5.607979623,5.750492703,5.781252326,5.746544848,5.697992913,5.742028346,5.812086464
5.669315795,5.81474348,5.84551603,5.810127635,5.763804789,5.807347329,5.876505564
5.734935155,5.883174511,5.913880233,5.877839775,5.834187069,5.876956359,5.944964054
5.803787827,5.954845947,5.985408879,5.948749786,5.908190755,5.949912683,6.016527472
5.875244625,6.028908004,6.059249353,6.022007444,5.98491017,6.025333864,6.090340564
5.94839407,6.104297457,6.134342204,6.096559341,6.063248602,6.102135749,6.165345172
6.022201849,6.180067431,6.209750015,6.171487815,6.14222118,6.179356928,6.240606157
6.09559235,6.255245907,6.284511048,6.245850383,6.220813331,6.256004531,6.315161984
6.167643469,6.328826955,6.357620852,6.318642131,6.297976118,6.331055381,6.388009898
6.237380295,6.3997108,6.427985636,6.388752578,6.372581224,6.403398463,6.458064354
6.303893652,6.466927948,6.494639163,6.455211018,6.44360654,6.472039857,6.524361071
6.366191124,6.529606933,6.556719728,6.517159596,6.510135813,6.536096641,6.58604301
6.423250632,6.586798551,6.613289851,6.573669058,6.571178858,6.59460748,6.642179742
6.474478081,6.637742196,6.663590066,6.623990859,6.625902955,6.646780004,6.692010801
6.519090356,6.681620793,6.70681517,6.667329727,6.673446453,6.691782509,6.734736928
6.556407979,6.717842364,6.742383973,6.703120796,6.713161353,6.729006293,6.769782366
6.585909115,6.745926774,6.769821603,6.730897479,6.744518694,6.757954928,6.796674635
6.607165654,6.7654573,6.788716759,6.750232692,6.767070282,6.778205916,6.815011665
6.619895316,6.776121912,6.798764062,6.760797064,6.780483225,6.789445184,6.824497408
6.624017934,6.777812493,6.799852434,6.762453979,6.784617506,6.791557694,6.825028507
6.619395239,6.770521539,6.79198521,6.755189618,6.779448988,6.784540253,6.81661845
6.606091416,6.754376906,6.775296277,6.739126633,6.765083285,6.768519788,6.799407862
6.584439234,6.729660101,6.750070553,6.714547268,6.741764332,6.743768704,6.773684119
6.55469695,6.696696137,6.716646427,6.681792794,6.709798657,6.710613345,6.739795757
6.517353332,6.65601298,6.675560082,6.641416257,6.669683409,6.669577219,6.69828192
6.472966568,6.608214546,6.627422397,6.594037452,6.6220018,6.621263498,6.64975441
6.422132742,6.553992534,6.572936755,6.540358558,6.567445713,6.566373943,6.594923708
6.365599481,6.494103167,6.512860586,6.481118329,6.50677816,6.505672328,6.534553235
6.30422545,6.42940315,6.448048172,6.417139835,6.440868727,6.440028901,6.469502575
6.238761423,6.360752108,6.379364487,6.349254261,6.370615138,6.370325245,6.400644072
6.170119194,6.289109069,6.307762009,6.278380011,6.297003861,6.297538628,6.32893492
6.099220726,6.215412492,6.234176768,6.205430543,6.221003018,6.222623605,6.255312131
6.026935871,6.140596255,6.159545028,6.131333253,6.143577222,6.146527205,6.180716589
5.954234623,6.065618217,6.084823411,6.057054761,6.065699454,6.070214381,6.106100326
5.881996218,5.991406095,6.010940642,5.983549295,5.988320177,5.994622667,6.032386873
5.811055025,5.918865407,5.938807678,5.911752809,5.912370578,5.920668457,5.96048211
5.742319483,5.848863936,5.869285022,5.84253617,5.838751153,5.849228868,5.891241167
5.676590571,5.782213575,5.803178966,5.776700645,5.768316462,5.781131447,5.825466682
5.614601617,5.719701002,5.741270108,5.715005444,5.701911559,5.717184234,5.763938298
5.557094701,5.662054408,5.684268543,5.658128253,5.640330621,5.658144104,5.707362845
5.50472138,5.609924187,5.632811056,5.606675756,5.584284249,5.604683969,5.656373674
5.458076837,5.563908796,5.587488736,5.561223984,5.53443024,5.557421548,5.611558855
5.417725853,5.524534939,5.548816786,5.522290867,5.49134888,5.516904131,5.573425112
5.384092195,5.492245969,5.517232782,5.490340008,5.455528513,5.483590991,5.542402646
5.357599656,5.467439988,5.493130313,5.465800045,5.427400806,5.457887863,5.518873827
5.338581718,5.450386975,5.476771309,5.448962459,5.407274154,5.440077109,5.503090055
5.327270105,5.441300368,5.468363137,5.440052654,5.395395931,5.43037566,5.495250662
5.323838774,5.440345561,5.468061129,5.439231327,5.391969082,5.428957478,5.495501221
5.328322906,5.447539448,5.475866881,5.446488329,5.397057927,5.435856422,5.503837833
5.340739369,5.462844427,5.491730143,5.461755933,5.410658234,5.451040225,5.520205593
5.36101932,5.486119326,5.515498336,5.484868847,5.432655941,5.474369678,5.544446436
5.388919986,5.517120532,5.546919947,5.515581219,5.462831538,5.505605502,5.576304148
5.424127426,5.555537192,5.585681724,5.553594366,5.500883997,5.544432207,5.615459104
5.466302287,5.600956743,5.631366735,5.59851332,5.546397939,5.590428571,5.661488463
5.514946297,5.6528086,5.683404672,5.649788464,5.598802896,5.643019025,5.713818224
5.569528702,5.710520746,5.741224765,5.706866677,5.657507139,5.701613137,5.771872805
5.629373335,5.773426276,5.804160388,5.769095691,5.721830948,5.765534366,5.834983055
5.690841791,5.837868264,5.868602256,5.832868796,5.78805245,5.831063569,5.899527715
5.760840866,5.910150377,5.940704341,5.9043789,5.862331122,5.904505138,5.971655481
5.829290968,5.982015248,6.012427713,5.975489986,5.936933467,5.977787139,6.043407977
5.903478343,6.058186029,6.08828824,6.050815667,6.015831884,6.055313278,6.119194835
5.976326254,6.133138364,6.162921065,6.124911886,6.094010072,6.131755271,6.193726212
6.050488888,6.209027371,6.23840683,6.199956154,6.173232712,6.209123108,6.26904136
6.123187288,6.283483784,6.312418255,6.27361489,6.251234449,6.285081841,6.342824807
6.193618319,6.355373931,6.383828053,6.344741808,6.326843786,6.358470676,6.413956192
