Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37a,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37a,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
1.978787478,0.8369871354,0.7541781672,1.937814371,0.3889748947,-0.8724299899,3.672283533,-0.1130272169,-0.1825769195,-1.001746076,-1.04742059,0.00181019798,0.3318781309,0.5420965299,-0.1335519831,-0.1772595902,0.6399864442,-0.8827467369,-0.03486772506,0.3041144016,0.4558468518
2.061906738,0.8288578472,0.7463460892,1.945192214,0.3865571851,-0.8636837724,3.66957249,-0.1009838374,-0.1781050933,-1.052519345,-1.09259233,0.003681790182,0.3509645496,0.5604554208,-0.1378854921,-0.1859144453,0.7785143129,-1.020244611,-0.03338540221,0.3560514116,0.5133113774
2.096917814,0.821249852,0.7388162711,1.952993271,0.3841155166,-0.8545659921,3.667421407,-0.1025202851,-0.1735037329,-1.081099318,-1.117198554,0.005147319957,0.3610094812,0.5703717929,-0.1410369489,-0.1923336197,0.9220919324,-1.159657653,-0.03151055917,0.4086385836,0.5707191055
2.184587203,0.8141703655,0.7315719758,1.961219132,0.3816747784,-0.8450690719,3.665860303,-0.09233363203,-0.1719439188,-1.136825107,-1.165678324,0.007161684007,0.3820161472,0.5916396381,-0.1451878556,-0.2003309875,1.076836093,-1.313533202,-0.02982708741,0.4682535315,0.6350319444
2.234397623,0.807616451,0.724596876,1.969869328,0.3792571589,-0.8351838364,3.66491876,-0.09494322221,-0.1701761222,-1.168603626,-1.191410783,0.008836704144,0.3932214288,0.6036171399,-0.147696742,-0.2063865624,1.237185291,-1.469061404,-0.02763288,0.5286104119,0.6994224066
2.323408595,0.8015759491,0.7178642367,1.978941231,0.3768813966,-0.8248994337,3.664625975,-0.08646076451,-0.1713438808,-1.227747021,-1.241101106,0.01108610424,0.4157387461,0.6270299044,-0.1515946831,-0.2139416238,1.409085515,-1.638467467,-0.02545407739,0.5961928323,0.7706138496
2.384485179,0.7960285866,0.7113498309,1.988430105,0.3745621496,-0.8142047983,3.665010724,-0.09001516219,-0.1722054737,-1.260987398,-1.265865077,0.01302593514,0.4275937541,0.640238813,-0.1533905919,-0.2198733705,1.587105068,-1.809319713,-0.02266254296,0.6646245787,0.8420452263
2.472538217,0.7909472077,0.7050218191,1.998329087,0.3723095016,-0.8030883422,3.666101435,-0.08311535921,-0.1759115295,-1.321670001,-1.31461627,0.01554554834,0.4510199854,0.6649205794,-0.1570243381,-0.2272628274,1.776973906,-1.993512992,-0.01972929394,0.7404694594,0.9201887625
2.542345296,0.7862990723,0.6988531217,2.008629337,0.3701286187,-0.7915396952,3.667926181,-0.08751760637,-0.1791913505,-1.354371753,-1.336398141,0.01774025766,0.4628509918,0.6784620124,-0.1580960489,-0.233351134,1.973374403,-2.179047629,-0.01611293292,0.8172675005,0.9987583424
2.628060844,0.7820471726,0.6928117273,2.019320074,0.3680195631,-0.7795491026,3.670512772,-0.08211623247,-0.1852354145,-1.41452793,-1.382269408,0.02049263373,0.4864523127,0.7035087503,-0.1615064969,-0.2408676656,2.18177922,-2.377472926,-0.01223119715,0.9016362559,1.083959166
2.70505189,0.7781515237,0.6868723887,2.0303888,0.3659772681,-0.7671092633,3.673888756,-0.08730515213,-0.1907155144,-1.444600797,-1.399370472,0.02285880014,0.4974920875,0.7165002467,-0.1618923207,-0.2473858082,2.396975945,-2.577267784,-0.007640332906,0.9870370394,1.169786536
2.787874624,0.7745703961,0.6810071372,2.04182139,0.3639916712,-0.7542143879,3.678081514,-0.08335867089,-0.1988924676,-1.502160662,-1.440834197,0.02573237646,0.520477733,0.7410647324,-0.1651600678,-0.2552895435,2.624143657,-2.789610865,-0.002705652571,1.080114579,1.262159939
2.871355203,0.7712614631,0.6751961863,2.053602357,0.3620479984,-0.7408619955,3.68311827,-0.08931202915,-0.2063622273,-1.527621734,-1.452040536,0.02811985692,0.5299490522,0.7527253732,-0.1649340992,-0.2624570706,2.858177925,-3.003499544,0.002911265864,1.174258093,1.355362792
2.951394695,0.7681828465,0.6694185067,2.065714973,0.360127189,-0.727051608,3.689026177,-0.08682042439,-0.2164820329,-1.580710173,-1.488114397,0.03094280474,0.5515572664,0.7760980134,-0.1681641574,-0.2709325496,3.103939552,-3.229710087,0.008898041618,1.276115709,1.45501018
3.041300869,0.7652940513,0.6636618602,2.078141551,0.3582064452,-0.7127864275,3.695832314,-0.09355562868,-0.2257631611,-1.599880946,-1.492787143,0.03315565609,0.5587611236,0.7858234796,-0.1674203634,-0.2788771504,3.356440005,-3.457782338,0.01548436731,1.379011759,1.555678123
3.119147657,0.7625567865,0.6579133934,2.090863575,0.3562598896,-0.6980716834,3.703563761,-0.09256189478,-0.2376792056,-1.64700398,-1.523086152,0.03572196668,0.5783454221,0.8074995492,-0.1707262031,-0.2880015425,3.62021104,-3.698053891,0.02241264173,1.489578572,1.662660582
3.215804914,0.7599356744,0.6521687975,2.103861986,0.3542593083,-0.6829161653,3.712247573,-0.1001355233,-0.2486561325,-1.658685778,-1.521181998,0.03754862747,0.5827455379,0.8149224104,-0.1695630271,-0.2967350952,3.890396287,-3.940618939,0.02980533321,1.601086388,1.770831057
3.292323489,0.7573988515,0.6464229708,2.117117283,0.3521749604,-0.6673302797,3.721910825,-0.1007230582,-0.2622945011,-1.698881905,-1.54590368,0.03965045575,0.5998509063,0.8346500812,-0.1730520535,-0.306462462,4.171197849,-4.195332526,0.03746277018,1.720136092,1.885146617
3.396212579,0.7549184694,0.6406783654,2.130609793,0.3499764272,-0.6513274607,3.732580568,-0.1092261102,-0.2749399556,-1.702474389,-1.537927034,0.0408963508,0.6011385232,0.8396732578,-0.1715589058,-0.3158743351,4.457917893,-4.452846974,0.04540661657,1.839960185,2.000785221
