Time,Subsystem #1|CTLs|Vars|G1POUT,Subsystem #1|CTLs|Vars|G1QOUT,Subsystem #1|CTLs|Vars|PCAP1,Subsystem #1|CTLs|Vars|PI1,Subsystem #1|CTLs|Vars|PI2,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI4,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI6,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|PLOAD1,Subsystem #1|CTLs|Vars|PLOAD2,Subsystem #1|CTLs|Vars|PLOAD3,Subsystem #1|CTLs|Vars|PLOAD4,Subsystem #1|CTLs|Vars|QCAP1,Subsystem #1|CTLs|Vars|QI1,Subsystem #1|CTLs|Vars|QI2,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI4,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI6,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|QLOAD1,Subsystem #1|CTLs|Vars|QLOAD2,Subsystem #1|CTLs|Vars|QLOAD3,Subsystem #1|CTLs|Vars|QLOAD4,Subsystem #1|CTLs|Vars|Qmeas8,Subsystem #1|Machines|M1|PMACH1,Subsystem #1|Machines|M1|QMACH1
0.24165,1.965141109,-0.558026406,0,-1.343481236,-0.980541543,0.810911244,-0.892446012,0.967141205,-1.093000165,2.056066534,1.343481236,0.980541543,0.873908916,0.892446012,0,-0.650615781,-0.322234984,0.421255341,-0.432189246,-0.885026381,-0.359000045,1.39118668,0.650615781,0.322234984,0.42321219,0.432189246,0.00195685,3.052591083,1.719485642
0.2418,1.964226665,-0.562325611,0,-1.343481236,-0.980541543,0.811064817,-0.892446012,0.96622676,-1.093000163,2.053073997,1.343481236,0.980541543,0.873908915,0.892446012,0,-0.650615781,-0.322234984,0.421961464,-0.432189246,-0.889325587,-0.359000044,1.391677779,0.650615781,0.322234984,0.42321219,0.432189246,0.001250726,3.049520558,1.719762716
0.24195,1.963458063,-0.566780641,0,-1.343481236,-0.980541542,0.811143682,-0.892446011,0.965458157,-1.093000161,2.049935143,1.343481236,0.980541542,0.873908915,0.892446011,0,-0.650615781,-0.322234984,0.422682348,-0.432189246,-0.893780617,-0.359000043,1.39174013,0.650615781,0.322234984,0.42321219,0.432189246,5.30E-04,3.046323207,1.719610267
0.2421,1.962843761,-0.571334793,0,-1.343481236,-0.980541542,0.81114694,-0.892446011,0.964843855,-1.093000159,2.046689344,1.343481236,0.980541542,0.873908915,0.892446011,0,-0.650615781,-0.322234984,0.423408735,-0.432189246,-0.89833477,-0.359000043,1.391373469,0.650615781,0.322234984,0.42321219,0.432189246,-1.97E-04,3.043039072,1.719030673
0.24225,1.962390303,-0.575930218,0,-1.343481236,-0.980541542,0.811074672,-0.892446011,0.964390396,-1.093000156,2.043377193,1.343481236,0.980541542,0.873908915,0.892446011,0,-0.650615781,-0.322234984,0.424131317,-0.432189246,-0.902930194,-0.359000042,1.390582876,0.650615781,0.322234984,0.42321219,0.432189246,-9.19E-04,3.039709217,1.718031627
0.2424,1.96210222,-0.580508822,0,-1.343481236,-0.980541542,0.810927942,-0.892446011,0.964102312,-1.093000154,2.040040049,1.343481236,0.980541542,0.873908915,0.892446011,0,-0.650615781,-0.322234984,0.42484086,-0.432189246,-0.907508799,-0.359000041,1.389378622,0.650615781,0.322234984,0.42321219,0.432189246,-0.001628669,3.036375171,1.716625988
0.24255,1.961982033,-0.585013001,0,-1.343481236,-0.980541542,0.810708767,-0.892446011,0.963982125,-1.093000152,2.036719522,1.343481236,0.980541542,0.873908915,0.892446011,0,-0.650615781,-0.322234984,0.425528327,-0.432189246,-0.912012978,-0.35900004,1.387776054,0.650615781,0.322234984,0.42321219,0.432189246,-0.002316136,3.03307846,1.714831552
0.2427,1.962030277,-0.589386303,0,-1.343481236,-0.980541542,0.810420084,-0.892446011,0.964030368,-1.093000149,2.033456933,1.343481236,0.980541542,0.873908915,0.892446011,0,-0.650615781,-0.322234984,0.426185003,-0.432189246,-0.916386281,-0.359000039,1.385795387,0.650615781,0.322234984,0.42321219,0.432189246,-0.002972812,3.029860103,1.712670834
0.24285,1.962245472,-0.593574259,0,-1.343481236,-0.980541542,0.810065702,-0.892446011,0.964245562,-1.093000147,2.03029284,1.343481236,0.980541542,0.873908915,0.892446011,0,-0.650615781,-0.322234983,0.426802613,-0.432189246,-0.920574237,-0.359000039,1.383461391,0.650615781,0.322234983,0.42321219,0.432189246,-0.003590423,3.026760082,1.710170805
0.243,1.962624157,-0.597525024,0,-1.343481236,-0.980541542,0.809650246,-0.892446011,0.964624246,-1.093000144,2.027266553,1.343481236,0.980541542,0.873908915,0.892446011,0,-0.650615781,-0.322234983,0.427373427,-0.432189246,-0.924525002,-0.359000038,1.380803098,0.650615781,0.322234983,0.42321219,0.432189246,-0.004161237,3.023816888,1.707362495
0.24315,1.963160991,-0.601189929,0,-1.343481236,-0.980541542,0.809179083,-0.892446011,0.965161079,-1.093000141,2.024415641,1.343481236,0.980541542,0.873908915,0.892446011,0,-0.650615781,-0.322234983,0.427890353,-0.432189245,-0.928189907,-0.359000037,1.377853473,0.650615781,0.322234983,0.42321219,0.432189245,-0.004678163,3.021067077,1.704280657
0.2433,1.963848782,-0.604524165,0,-1.343481236,-0.980541542,0.808658253,-0.892446011,0.96584887,-1.093000138,2.021775504,1.343481236,0.980541542,0.873908915,0.892446011,0,-0.650615781,-0.322234983,0.42834702,-0.432189245,-0.931524143,-0.359000036,1.374648967,0.650615781,0.322234983,0.42321219,0.432189245,-0.00513483,3.018544794,1.700963358
0.24345,1.964678583,-0.607487266,0,-1.343481236,-0.980541542,0.80809439,-0.892446011,0.96667867,-1.093000135,2.019378954,1.343481236,0.980541542,0.873908915,0.892446011,0,-0.650615781,-0.322234983,0.428737841,-0.432189245,-0.934487244,-0.359000035,1.371229114,0.650615781,0.322234983,0.42321219,0.432189245,-0.005525651,3.016281393,1.697451496
0.2436,1.965639829,-0.610043525,0,-1.343481236,-0.980541541,0.807494639,-0.89244601,0.967639915,-1.093000132,2.017255793,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.650615781,-0.322234983,0.42905807,-0.432189245,-0.937043503,-0.359000034,1.367636076,0.650615781,0.322234983,0.42321219,0.432189245,-0.00584588,3.014305057,1.693788344
0.24375,1.966720432,-0.612162472,0,-1.343481236,-0.980541541,0.806866568,-0.89244601,0.968720518,-1.093000129,2.01543248,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.650615781,-0.322234983,0.429303845,-0.432189245,-0.939162451,-0.359000033,1.363914126,0.650615781,0.322234983,0.42321219,0.432189245,-0.006091655,3.012640445,1.690019062
0.2439,1.967906945,-0.613819191,0,-1.343481236,-0.980541541,0.806218083,-0.89244601,0.96990703,-1.093000126,2.013931811,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.650615781,-0.322234983,0.429472219,-0.432189245,-0.94081917,-0.359000032,1.360109149,0.650615781,0.322234983,0.42321219,0.432189245,-0.006260029,3.011308399,1.686190142
0.24405,1.969184708,-0.614994536,0,-1.343481236,-0.980541541,0.805557327,-0.89244601,0.971184792,-1.093000123,2.012772614,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.429561187,-0.432189245,-0.941994515,-0.359000031,1.356268125,0.65061578,0.322234983,0.42321219,0.432189245,-0.006348997,3.010325692,1.682348884
0.2442,1.970537997,-0.615675401,0,-1.343481236,-0.980541541,0.804892592,-0.89244601,0.97253808,-1.093000119,2.011969535,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.429569703,-0.432189245,-0.942675381,-0.35900003,1.352438549,0.65061578,0.322234983,0.42321219,0.432189245,-0.006357513,3.009704797,1.678542842
0.24435,1.97195014,-0.615854985,0,-1.343481236,-0.980541541,0.804232215,-0.89244601,0.973950222,-1.093000116,2.011532856,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.429497701,-0.432189245,-0.942854966,-0.359000029,1.348667811,0.65061578,0.322234983,0.42321219,0.432189245,-0.006285511,3.00945374,1.674819132
0.2445,1.973403862,-0.6155325,0,-1.343481236,-0.980541541,0.803584477,-0.89244601,0.975403942,-1.093000113,2.011468294,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.429346113,-0.432189245,-0.942532481,-0.359000028,1.345002791,0.65061578,0.322234983,0.42321219,0.432189245,-0.006133923,3.009575958,1.671224217
0.24465,1.974881308,-0.614713402,0,-1.343481236,-0.980541541,0.802957504,-0.89244601,0.976881386,-1.09300011,2.011776997,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.429116824,-0.432189245,-0.941713383,-0.359000026,1.34148919,0.65061578,0.322234983,0.42321219,0.432189245,-0.005904635,3.010070246,1.667802981
0.2448,1.97636437,-0.6134091,0,-1.343481236,-0.980541541,0.802359173,-0.89244601,0.978364447,-1.093000106,2.012455436,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.428812658,-0.432189245,-0.940409081,-0.359000025,1.338171067,0.65061578,0.322234983,0.42321219,0.432189245,-0.005600469,3.010930783,1.66459838
0.24495,1.977834756,-0.611637054,0,-1.343481236,-0.980541541,0.801797019,-0.89244601,0.979834832,-1.093000103,2.013495455,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.428437339,-0.432189245,-0.938637036,-0.359000024,1.33509014,0.65061578,0.322234983,0.42321219,0.432189245,-0.005225149,3.012147113,1.661650875
0.2451,1.979274289,-0.60942045,0,-1.343481236,-0.980541541,0.801278143,-0.89244601,0.981274363,-1.0930001,2.014884358,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.427995448,-0.432189245,-0.936420433,-0.359000023,1.332285376,0.65061578,0.322234983,0.423212189,0.432189245,-0.004783258,3.013704289,1.658997801
0.24525,1.980665128,-0.606787894,0,-1.343481236,-0.980541541,0.800809126,-0.89244601,0.982665199,-1.093000096,2.016604993,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.427492388,-0.432189245,-0.933787878,-0.359000022,1.329792456,0.65061578,0.322234983,0.423212189,0.432189245,-0.004280199,3.015583033,1.656672982
0.2454,1.981989937,-0.603773263,0,-1.343481236,-0.980541541,0.800395944,-0.89244601,0.983990006,-1.093000093,2.018635979,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.426934335,-0.432189245,-0.930773247,-0.359000021,1.327643218,0.65061578,0.322234983,0.423212189,0.432189245,-0.003722146,3.017759921,1.654706238
0.24555,1.983232132,-0.600415201,0,-1.343481236,-0.980541541,0.800043897,-0.89244601,0.9852322,-1.09300009,2.020951939,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.426328177,-0.432189245,-0.927415185,-0.35900002,1.325865293,0.65061578,0.322234983,0.423212189,0.432189245,-0.003115988,3.020207676,1.653122912
0.2457,1.984376117,-0.596756659,0,-1.343481236,-0.980541541,0.799757527,-0.89244601,0.986376182,-1.093000086,2.023523782,1.343481236,0.980541541,0.873908914,0.89244601,0,-0.65061578,-0.322234983,0.425681454,-0.432189245,-0.923756644,-0.359000019,1.324481706,0.65061578,0.322234983,0.423212189,0.432189245,-0.002469264,3.022895497,1.65194356
0.24585,1.985407446,-0.592844481,0,-1.343481236,-0.98054154,0.799540561,-0.892446009,0.987407508,-1.093000083,2.026319067,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234983,0.425002275,-0.432189244,-0.919844467,-0.359000018,1.323510469,0.65061578,0.322234983,0.423212189,0.432189244,-0.001790085,3.025789415,1.651183642
0.246,1.986313067,-0.588728787,0,-1.343481236,-0.98054154,0.799395854,-0.892446009,0.988313127,-1.093000079,2.029302425,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234983,0.424299226,-0.432189244,-0.915728774,-0.359000016,1.32296437,0.65061578,0.322234983,0.423212189,0.432189244,-0.001087037,3.028852739,1.650853214
0.24615,1.987081502,-0.584462333,0,-1.343481236,-0.98054154,0.799325345,-0.892446009,0.98908156,-1.093000076,2.032435961,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234983,0.423581268,-0.432189244,-0.911462321,-0.359000015,1.322850743,0.65061578,0.322234983,0.423212189,0.432189244,-3.69E-04,3.032046518,1.650956809
0.2463,1.987703007,-0.580099957,0,-1.343481236,-0.98054154,0.799330033,-0.892446009,0.989703063,-1.093000072,2.035679769,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234983,0.422857615,-0.432189244,-0.907099946,-0.359000014,1.323171288,0.65061578,0.322234983,0.423212189,0.432189244,3.55E-04,3.035330016,1.651493321
0.24645,1.988169748,-0.575697839,0,-1.343481236,-0.98054154,0.799409954,-0.892446009,0.9901698,-1.093000069,2.038992442,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234983,0.422137615,-0.432189244,-0.902697828,-0.359000013,1.323922052,0.65061578,0.322234983,0.423212189,0.432189244,0.001074574,3.038661273,1.652455949
0.2466,1.988475939,-0.571312793,0,-1.343481236,-0.98054154,0.799564181,-0.892446009,0.990475989,-1.093000065,2.042331598,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234983,0.421430619,-0.432189244,-0.898312783,-0.359000012,1.325093435,0.65061578,0.322234983,0.423212189,0.432189244,0.00178157,3.041997648,1.65383229
0.24675,1.988617946,-0.567001594,0,-1.343481236,-0.98054154,0.79979083,-0.892446009,0.990617993,-1.093000061,2.045654462,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234983,0.420745851,-0.432189244,-0.894001586,-0.359000011,1.326670263,0.65061578,0.322234983,0.423212189,0.432189244,0.002466338,3.045296371,1.655604473
0.2469,1.988594364,-0.562820223,0,-1.343481236,-0.98054154,0.800087083,-0.892446009,0.990594408,-1.093000058,2.048918437,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234983,0.420092277,-0.432189244,-0.889820215,-0.35900001,1.328631996,0.65061578,0.322234983,0.423212189,0.432189244,0.003119912,3.048515141,1.657749355
0.24705,1.98840604,-0.558823139,0,-1.343481236,-0.98054154,0.800449221,-0.892446009,0.990406081,-1.093000054,2.052081655,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.41947848,-0.432189244,-0.885823133,-0.359000008,1.330952966,0.65061578,0.322234982,0.423212189,0.432189244,0.003733709,3.0516127,1.660238741
0.2472,1.988056049,-0.555062766,0,-1.343481236,-0.98054154,0.80087266,-0.892446009,0.990056087,-1.093000051,2.055103581,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.418912569,-0.432189244,-0.882062761,-0.359000007,1.333602585,0.65061578,0.322234982,0.423212189,0.432189244,0.00429962,3.054549326,1.663039956
0.24735,1.987549854,-0.551588239,0,-1.343481236,-0.98054154,0.801352013,-0.892446009,0.989549889,-1.093000047,2.057945498,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.418402041,-0.432189244,-0.878588234,-0.359000006,1.336546149,0.65061578,0.322234982,0.423212189,0.432189244,0.004810148,3.05728747,1.66611615
0.2475,1.986894964,-0.548445226,0,-1.343481236,-0.98054154,0.801881156,-0.892446009,0.988894995,-1.093000043,2.060571074,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.417953669,-0.432189244,-0.875445222,-0.359000005,1.339744886,0.65061578,0.322234982,0.423212189,0.432189244,0.00525852,3.059792162,1.669426917
0.24765,1.986100992,-0.545675092,0,-1.343481236,-0.98054154,0.802453309,-0.892446009,0.98810102,-1.09300004,2.062946876,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.417573394,-0.432189244,-0.872675089,-0.359000004,1.343156747,0.65061578,0.322234982,0.423212189,0.432189244,0.005638795,3.06203155,1.672928694
0.2478,1.985179494,-0.543314286,0,-1.343481236,-0.98054154,0.803061122,-0.892446009,0.987179518,-1.093000036,2.065042746,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.41726624,-0.432189244,-0.870314285,-0.359000002,1.346736923,0.65061578,0.322234982,0.423212189,0.432189244,0.005945948,3.063977322,1.676575499
0.24795,1.984143741,-0.541393987,0,-1.343481236,-0.98054154,0.803696774,-0.892446009,0.986143762,-1.093000032,2.066832255,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.417036246,-0.432189244,-0.868393987,-0.359000001,1.350438398,0.65061578,0.322234982,0.423212189,0.432189244,0.006175943,3.065605027,1.68031952
0.2481,1.983008583,-0.539939614,0,-1.343481236,-0.98054154,0.804352076,-0.892446009,0.9850086,-1.093000029,2.068293057,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.41688641,-0.432189244,-0.866939615,-0.359,1.354212673,0.65061578,0.322234982,0.423212189,0.432189244,0.006325779,3.066894445,1.684111733
0.24825,1.981790213,-0.538970411,0,-1.343481236,-0.98054154,0.805018572,-0.892446009,0.983790227,-1.093000025,2.069407125,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.416818661,-0.432189244,-0.865970414,-0.358999999,1.358010422,0.65061578,0.322234982,0.423212189,0.432189244,0.006393528,3.067829836,1.687902631
0.2484,1.980505906,-0.538499272,0,-1.343481236,-0.98054154,0.805687656,-0.892446009,0.982505917,-1.093000021,2.070161019,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.416833845,-0.432189244,-0.865499275,-0.358999997,1.361782125,0.65061578,0.322234982,0.423212189,0.432189244,0.006378344,3.068400106,1.691642889
0.24855,1.979173759,-0.538532497,0,-1.343481236,-0.98054154,0.806350676,-0.892446009,0.981173766,-1.093000017,2.070546045,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.416931716,-0.432189244,-0.865532502,-0.358999996,1.365478779,0.65061578,0.322234982,0.423212189,0.432189244,0.006280472,3.068598961,1.695283998
0.2487,1.97781246,-0.53906968,0,-1.343481236,-0.98054154,0.806999053,-0.892446009,0.979812462,-1.093000014,2.070558338,1.343481236,0.98054154,0.873908913,0.892446009,0,-0.65061578,-0.322234982,0.417110953,-0.432189244,-0.866069686,-0.358999995,1.369052566,0.65061578,0.322234982,0.423212189,0.432189244,0.006101236,3.06842498,1.698778956
0.24885,1.976440955,-0.54010372,0,-1.343481236,-0.980541539,0.807624386,-0.892446008,0.978440954,-1.09300001,2.070198888,1.343481236,0.980541539,0.873908913,0.892446008,0,-0.65061578,-0.322234982,0.417369172,-0.432189244,-0.867103727,-0.358999994,1.372457453,0.65061578,0.322234982,0.423212189,0.432189244,0.005843017,3.067881573,1.70208287
0.249,1.975078222,-0.541620928,0,-1.343481236,-0.980541539,0.808218576,-0.892446008,0.977078217,-1.093000006,2.069473527,1.343481236,0.980541539,0.873908913,0.892446008,0,-0.65061578,-0.322234982,0.417702967,-0.432189244,-0.868620937,-0.358999993,1.375649824,0.65061578,0.322234982,0.423212189,0.432189244,0.005509222,3.066976934,1.705153545
0.24915,1.97374297,-0.54360116,0,-1.343481236,-0.980541539,0.808773926,-0.892446008,0.975742961,-1.093000002,2.068392785,1.343481236,0.980541539,0.873908913,0.892446008,0,-0.65061578,-0.322234982,0.41810795,-0.432189244,-0.87060117,-0.358999991,1.378589029,0.65061578,0.322234982,0.423212189,0.432189244,0.005104239,3.065723912,1.707952005
0.2493,1.97245343,-0.546018129,0,-1.343481236,-0.980541539,0.809283252,-0.892446008,0.974453417,-1.092999999,2.066971755,1.343481236,0.980541539,0.873908912,0.892446008,0,-0.65061578,-0.322234982,0.418578811,-0.432189244,-0.87301814,-0.35899999,1.381237916,0.65061578,0.322234982,0.423212189,0.432189244,0.004633378,3.064139786,1.710443009
0.24945,1.971227059,-0.548839791,0,-1.343481236,-0.980541539,0.80973998,-0.892446008,0.973227042,-1.092999995,2.065229858,1.343481236,0.980541539,0.873908912,0.892446008,0,-0.65061578,-0.322234982,0.419109387,-0.432189244,-0.875839804,-0.358999989,1.383563244,0.65061578,0.322234982,0.423212189,0.432189244,0.004102802,3.062246038,1.712595462
0.2496,1.970080376,-0.552028732,0,-1.343481235,-0.980541539,0.810138237,-0.892446008,0.972080354,-1.092999991,2.063190566,1.343481235,0.980541539,0.873908912,0.892446008,0,-0.65061578,-0.322234982,0.419692744,-0.432189244,-0.879028746,-0.358999988,1.385536147,0.65061578,0.322234982,0.423212189,0.432189244,0.003519444,3.060068051,1.714382776
0.24975,1.969028707,-0.555542732,0,-1.343481235,-0.980541539,0.810472926,-0.892446008,0.971028681,-1.092999987,2.060881063,1.343481235,0.980541539,0.873908912,0.892446008,0,-0.65061578,-0.322234982,0.420321275,-0.432189244,-0.882542747,-0.358999986,1.387132416,0.65061578,0.322234982,0.423212189,0.432189244,0.002890914,3.057634742,1.715783176
0.2499,1.968085966,-0.559335496,0,-1.343481235,-0.980541539,0.810739798,-0.892446008,0.970085936,-1.092999983,2.058331929,1.343481235,0.980541539,0.873908912,0.892446008,0,-0.65061578,-0.322234982,0.42098681,-0.432189244,-0.886335513,-0.358999985,1.388332706,0.65061578,0.322234982,0.423212189,0.432189244,0.002225379,3.054978199,1.716779838
0.25005,1.967264642,-0.563356977,0,-1.343481235,-0.980541539,0.810935494,-0.892446008,0.969264607,-1.092999979,2.055576621,1.343481235,0.980541539,0.873908912,0.892446008,0,-0.65061578,-0.322234982,0.421680748,-0.432189244,-0.890356995,-0.358999984,1.389122892,0.65061578,0.322234982,0.423212189,0.432189244,0.00153144,3.052133196,1.717361338
0.2502,1.966575498,-0.567554252,0,-1.343481235,-0.980541539,0.811057595,-0.892446008,0.968575458,-1.092999976,2.052651142,1.343481235,0.980541539,0.873908912,0.892446008,0,-0.65061578,-0.322234982,0.422394142,-0.432189244,-0.894554272,-0.358999983,1.389494109,0.65061578,0.322234982,0.423212188,0.432189244,8.18E-04,3.049136796,1.717521446
0.25035,1.966027583,-0.571872089,0,-1.343481235,-0.980541539,0.811104647,-0.892446008,0.968027539,-1.092999972,2.0495935,1.343481235,0.980541539,0.873908912,0.892446008,0,-0.65061578,-0.322234982,0.423117817,-0.432189244,-0.89887211,-0.358999981,1.389442886,0.65061578,0.322234982,0.423212188,0.432189244,9.44E-05,3.046027865,1.717259345
0.2505,1.965628022,-0.576253845,0,-1.343481235,-0.980541539,0.811076175,-0.892446008,0.967627974,-1.092999968,2.046443262,1.343481235,0.980541539,0.873908912,0.892446008,0,-0.65061578,-0.322234982,0.423842488,-0.432189244,-0.903253868,-0.35899998,1.388971036,0.65061578,0.322234982,0.423212188,0.432189244,-6.30E-04,3.04284655,1.71657955
0.25065,1.965382023,-0.580642168,0,-1.343481235,-0.980541539,0.810972688,-0.892446008,0.96738197,-1.092999964,2.043241054,1.343481235,0.980541539,0.873908912,0.892446008,0,-0.65061578,-0.322234982,0.424558873,-0.432189244,-0.907642193,-0.358999979,1.388085688,0.65061578,0.322234982,0.423212188,0.432189244,-0.001346685,3.039633792,1.715491754
0.2508,1.965292853,-0.584979716,0,-1.343481235,-0.980541538,0.810795662,-0.892446007,0.967292796,-1.09299996,2.04002802,1.343481235,0.980541538,0.873908912,0.892446007,0,-0.65061578,-0.322234982,0.425257824,-0.432189244,-0.911979742,-0.358999977,1.386799122,0.65061578,0.322234982,0.423212188,0.432189244,-0.002045636,3.036430837,1.714010733
0.25095,1.965361761,-0.589210008,0,-1.343481235,-0.980541538,0.810547514,-0.892446007,0.967361699,-1.092999956,2.036845334,1.343481235,0.980541538,0.873908912,0.892446007,0,-0.65061578,-0.322234982,0.425930445,-0.432189244,-0.916210035,-0.358999976,1.385128553,0.65061578,0.322234982,0.423212188,0.432189244,-0.002718257,3.033278675,1.712156124
0.2511,1.965588038,-0.593278139,0,-1.343481235,-0.980541538,0.810231565,-0.892446007,0.967587971,-1.092999952,2.033733716,1.343481235,0.980541538,0.873908912,0.892446007,0,-0.65061578,-0.322234982,0.426568213,-0.432189243,-0.920278168,-0.358999975,1.383095931,0.65061578,0.322234982,0.423212188,0.432189243,-0.003356025,3.030217586,1.709952121
0.25125,1.965968999,-0.597131387,0,-1.343481235,-0.980541538,0.809851982,-0.892446007,0.967968927,-1.092999948,2.030732878,1.343481235,0.980541538,0.873908911,0.892446007,0,-0.65061578,-0.322234982,0.427163092,-0.432189243,-0.924131417,-0.358999974,1.380727649,0.65061578,0.322234982,0.423212188,0.432189243,-0.003950904,3.027286638,1.707427197
0.2514,1.966500069,-0.600719984,0,-1.343481235,-0.980541538,0.809413718,-0.892446007,0.968499993,-1.092999944,2.027881105,1.343481235,0.980541538,0.873908911,0.892446007,0,-0.65061578,-0.322234982,0.427707633,-0.432189243,-0.927720017,-0.358999972,1.378054182,0.65061578,0.322234982,0.423212188,0.432189243,-0.004495445,3.024523202,1.704613762
0.25155,1.967174815,-0.603997679,0,-1.343481235,-0.980541538,0.80892244,-0.892446007,0.969174733,-1.09299994,2.025214769,1.343481235,0.980541538,0.873908911,0.892446007,0,-0.65061578,-0.322234982,0.428195059,-0.432189243,-0.930997713,-0.358999971,1.375109737,0.65061578,0.322234982,0.423212188,0.432189243,-0.004982871,3.021962529,1.701547726
0.2517,1.967985038,-0.606922235,0,-1.343481235,-0.980541538,0.808384457,-0.892446007,0.969984952,-1.092999937,2.022767877,1.343481235,0.980541538,0.873908911,0.892446007,0,-0.65061578,-0.322234982,0.428619347,-0.432189243,-0.93392227,-0.35899997,1.371931846,0.65061578,0.322234982,0.423212188,0.432189243,-0.005407159,3.019637301,1.698268097
0.25185,1.968920869,-0.60945602,0,-1.343481235,-0.980541538,0.807806635,-0.892446007,0.970920778,-1.092999933,2.020571687,1.343481235,0.980541538,0.873908911,0.892446007,0,-0.65061578,-0.322234982,0.428975284,-0.432189243,-0.936456057,-0.358999968,1.368560886,0.65061578,0.322234982,0.423212188,0.432189243,-0.005763096,3.017577244,1.694816524
0.252,1.969970888,-0.61156639,0,-1.343481235,-0.980541538,0.807196315,-0.892446007,0.971970792,-1.092999929,2.018654313,1.343481235,0.980541538,0.873908911,0.892446007,0,-0.65061578,-0.322234982,0.429258521,-0.432189243,-0.938566428,-0.358999967,1.365039628,0.65061578,0.322234982,0.423212188,0.432189243,-0.006046333,3.015808774,1.691236783
0.25215,1.971122265,-0.613226049,0,-1.343481235,-0.980541538,0.806561219,-0.892446007,0.973122164,-1.092999925,2.017040385,1.343481235,0.980541538,0.873908911,0.892446007,0,-0.65061578,-0.322234982,0.42946561,-0.432189243,-0.94022609,-0.358999966,1.361412745,0.65061578,0.322234982,0.423212188,0.432189243,-0.006253422,3.014354668,1.687574287
0.2523,1.972360898,-0.614413409,0,-1.343481235,-0.980541538,0.805909363,-0.892446007,0.974360792,-1.092999921,2.015750755,1.343481235,0.980541538,0.873908911,0.892446007,0,-0.65061578,-0.322234982,0.429594037,-0.432189243,-0.941413451,-0.358999965,1.357726258,0.65061578,0.322234982,0.423212188,0.432189243,-0.006381849,3.013233775,1.683875551
0.25245,1.973671573,-0.615112773,0,-1.343481235,-0.980541537,0.805248959,-0.892446007,0.975671462,-1.092999917,2.014802222,1.343481235,0.980541537,0.873908911,0.892446007,0,-0.65061578,-0.322234982,0.429642242,-0.432189243,-0.942112816,-0.358999964,1.354027026,0.65061578,0.322234982,0.423212188,0.432189243,-0.006430054,3.012460795,1.680187639
