Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37a,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37a,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
7.587624359,0.9696049161,0.5585893978,2.064598095,0.4176793135,-0.8338904787,1.433570492,-0.9093972517,-1.73554288,-0.4125187331,-1.20818042,-0.2489214298,0.03801041048,1.028580368,2.326762079,1.028052619,1.038993727,-0.4690237492,0.9432527379,0.9221482994,0.7558374219
7.58386247,0.9715623962,0.5549863069,2.063529103,0.4185106446,-0.8362259887,1.442501577,-1.13947117,-1.835299896,-0.3401374346,-1.239645619,-0.3632017678,-0.01847889625,0.992068381,2.19062027,0.9727147721,1.014384742,-0.5149538353,0.8608417292,0.9408917505,0.7144400884
7.578269019,0.9731329738,0.5515835114,2.059975737,0.419885579,-0.8411934744,1.449616921,-1.312046,-1.903571772,-0.2759144189,-1.247558705,-0.4463830679,-0.07795647168,0.9626074783,1.993454419,0.8877417486,0.9677447719,-0.5664833568,0.7474559276,0.9399846268,0.6628766027
7.571334761,0.9741742528,0.5487322396,2.054301174,0.4216764412,-0.848315803,1.454287261,-1.411635628,-1.934407199,-0.2256428256,-1.231438379,-0.4911342886,-0.1349803409,0.9428546816,1.753378511,0.7810087191,0.9035057041,-0.6190707679,0.613573697,0.9197130777,0.6059959997
7.563686238,0.9745938221,0.5467253135,2.047056342,0.4237183664,-0.8569129863,1.456115028,-1.429568422,-1.925403845,-0.1937502627,-1.193004272,-0.4937373267,-0.1844369045,0.9345533948,1.49228954,0.6622948755,0.8276302902,-0.6681160705,0.4713975238,0.8821151812,0.5490437555
7.556083398,0.9743573385,0.5457718045,2.038927055,0.4258251625,-0.8661668288,1.454965172,-1.364600057,-1.877774842,-0.1829484992,-1.135926639,-0.4542944687,-0.221982618,0.9383959227,1.233726401,0.5422842602,0.7470212457,-0.709403394,0.333679322,0.8307346886,0.4971859375
7.549231792,0.9734906981,0.5459799568,2.030671223,0.4278061267,-0.8751990436,1.450971117,-1.222843099,-1.796078105,-0.1940528182,-1.065415447,-0.3765914193,-0.2443873488,0.9539767302,1.000909296,0.4317200359,0.6689097493,-0.7394097683,0.2126454324,0.77029642,0.4550400643
7.543715643,0.9720762918,0.5473500074,2.023051458,0.4294835984,-0.8831546633,1.444517684,-1.01721808,-1.68774856,-0.2259427643,-0.9877190773,-0.2676985855,-0.2497949577,0.9798359447,0.8146777511,0.3404648872,0.6002409034,-0.7555961986,0.1189712549,0.7062776146,0.4263105452
7.540013375,0.9702439833,0.5497760673,2.016768937,0.4307090789,-0.8892799405,1.436204635,-0.7662634741,-1.562422212,-0.2756934295,-0.9095915922,-0.1373216131,-0.2378495199,1.01360198,0.691652323,0.2766320552,0.5470997878,-0.7566247831,0.06089842028,0.6444283409,0.4135165047
7.53841487,0.9681586594,0.5530559177,2.012403242,0.4313754379,-0.8929879571,1.426794436,-0.4924612416,-1.431115112,-0.3388406091,-0.8377464996,0.003028210751,-0.2097006663,1.052200109,0.6427934231,0.245891164,0.5142143085,-0.7424751604,0.0435637231,0.5902818673,0.4178112365
7.539020206,0.966005996,0.5569082079,2.010362375,0.4314245568,-0.8939079881,1.417148075,-0.2202881259,-1.3053514,-0.4097606217,-0.778343912,0.1409748384,-0.1678980433,1.092126346,0.6724874735,0.2510103537,0.5045650389,-0.7144538004,0.0685764987,0.5486967892,0.438891047
7.54177617,0.9639771495,0.5609953104,2.010846518,0.4308513025,-0.8919161713,1.408152718,0.02586154648,-1.196260021,-0.4821279339,-0.7365000223,0.2642842884,-0.1161925765,1.129746105,0.7781740946,0.2916030681,0.5191283893,-0.6751026479,0.1338650865,0.5234435707,0.4750215137
