"Time","Subsystem #1|CTLs|Vars|VMrms1","Subsystem #1|CTLs|Vars|VSrms1","Subsystem #1|CTLs|Vars|Vrms1","Subsystem #1|CTLs|Vars|Vrms10","Subsystem #1|CTLs|Vars|Vrms13","Subsystem #1|CTLs|Vars|Vrms16","Subsystem #1|CTLs|Vars|Vrms19","Subsystem #1|CTLs|Vars|Vrms4","Subsystem #1|CTLs|Vars|Vrms7"
0.24255,7.623262248,79.69774695,6.476614987,6.594229506,6.619854862,6.61864522,6.648502196,6.607001354,6.626037379
0.2427,7.623252805,79.6976476,6.416535792,6.531954816,6.556023061,6.555100026,6.585618075,6.544283537,6.563280142
0.24285,7.623236563,79.69747719,6.353914661,6.466913381,6.489160768,6.488792481,6.520128602,6.478890368,6.497867176
0.243,7.623210099,79.69720008,6.288936958,6.399328937,6.419382705,6.419844067,6.452185648,6.41094809,6.429947411
0.24315,7.623181409,79.69689979,6.221878892,6.3305746,6.347828505,6.349374031,6.383069275,6.341609786,6.360787025
0.2433,7.623155416,79.69662775,6.15425332,6.261444825,6.275269582,6.278201218,6.313471257,6.271696339,6.291119674
0.24345,7.623135492,79.69641921,6.086953323,6.192923251,6.202746337,6.207360761,6.244385964,6.202213979,6.221938982
0.2436,7.623123373,79.69629229,6.019810565,6.125654473,6.131018527,6.13751219,6.176588268,6.133807849,6.153978911
0.24375,7.623119514,79.69625172,5.954948076,6.060361046,6.061122816,6.06968895,6.110895293,6.067462264,6.088086527
0.2439,7.623123579,79.696294,5.892584387,5.997595259,5.993849482,6.004617061,6.04800534,6.003827111,6.024926266
0.24405,7.623129265,79.69635289,5.832777615,5.938208415,5.93011855,5.94313216,5.988827228,5.943734495,5.965393403
0.2442,7.623137748,79.6964414,5.77741948,5.882933498,5.870814773,5.886151379,5.934051953,5.888041366,5.91021683
0.24435,7.623152633,79.69659679,5.726258037,5.832043894,5.816130762,5.833821575,5.883923894,5.836893626,5.859618858
0.2445,7.623171463,79.69679341,5.680329855,5.7868911,5.767159969,5.787235408,5.839631783,5.791469448,5.814818842
0.24465,7.623192585,79.69701397,5.640037485,5.747550685,5.72403825,5.746545301,5.80113355,5.751827213,5.775801358
0.2448,7.623213979,79.69723735,5.605664969,5.714804935,5.687420476,5.712384652,5.76915138,5.718637545,5.743286049
0.24495,7.623233348,79.69743955,5.577855383,5.689125851,5.657761875,5.685168613,5.744144062,5.692372638,5.717751755
0.2451,7.623248403,79.69759662,5.557165649,5.670394394,5.635277988,5.665081541,5.726076186,5.673097949,5.699165053
0.24525,7.623257287,79.69768917,5.54319708,5.658874392,5.620324029,5.652395123,5.715305935,5.66109986,5.687863946
