Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
6.934567091,7.011874137,7.032014049,7.001592312,7.01646685,7.055939742
6.768750115,6.837353852,6.857531654,6.823802242,6.839711781,6.882301545
6.616482455,6.679871356,6.700450258,6.662549984,6.680175266,6.726512041
6.490690117,6.552723342,6.574023024,6.531474885,6.551333207,6.601705562
6.40164324,6.466291345,6.488558791,6.441324918,6.463724193,6.518038064
6.356437949,6.427494744,6.450883146,6.399372783,6.424387014,6.482163226
6.358632792,6.439459525,6.464019645,6.409048405,6.436515282,6.4969331
6.408043058,6.501340334,6.527025352,6.469727356,6.499268179,6.561253133
6.500657292,6.608303423,6.634984163,6.576692183,6.607748843,6.670091517
6.628758392,6.751705896,6.77919245,6.721303669,6.753187788,6.814674261
6.781237694,6.919516398,6.947583716,6.891429877,6.923378091,6.982912514
6.944319607,7.097095546,7.125506131,7.072242712,7.103474194,7.160176716
7.102621779,7.268324571,7.296848779,7.247366516,7.277142141,7.330417272
7.24057926,7.417071127,7.445503401,7.40036459,7.428046863,7.477620415
7.344032136,7.528836662,7.557011265,7.516408755,7.541518032,7.587448662
7.401875481,7.592425126,7.620229965,7.583969636,7.606234048,7.648901225
7.407462672,7.601350612,7.628738564,7.596248448,7.615638416,7.655709286
7.359460332,7.554682916,7.581680872,7.552051816,7.568790553,7.607167852
7.262042139,7.457172917,7.483882951,7.455938645,7.470487157,7.508239366
7.124352547,7.318634791,7.345228157,7.317623487,7.3306377,7.368914775
6.959341856,7.152671611,7.179371496,7.150711079,7.162977935,7.202916113
6.782189067,6.975015446,7.002071464,6.971037606,6.983398354,7.026021163
6.608726437,6.801854442,6.829509127,6.794988092,6.808258076,6.854378516
6.453958079,6.648307498,6.67676025,6.637951818,6.652847743,6.702981771
6.33088677,6.52725769,6.556632571,6.513134627,6.530212887,6.584513499
6.249668053,6.448551188,6.478874072,6.43072881,6.450341063,6.50856462
6.2170382,6.41849361,6.449682928,6.397376723,6.419645299,6.48116042
6.235922759,6.43954994,6.471423984,6.415837526,6.440651697,6.504496083
6.30519702,6.51017788,6.542476486,6.484790427,6.511823128,6.576804194
6.419694205,6.624855268,6.657268799,6.598839345,6.627581469,6.692404182
6.570382987,6.774282552,6.80648404,6.748708727,6.778514927,6.84191663
6.744906849,6.945885421,6.977557415,6.921747217,6.951890739,7.012761626
6.928426342,7.124648003,7.15550308,7.102775531,7.132506281,7.189982253
7.104820982,7.294305963,7.324099916,7.275294534,7.303901055,7.357424267
7.258164285,7.438852674,7.467394112,7.423012959,7.449884004,7.499232978
7.374362123,7.544216457,7.571374766,7.531544799,7.556228868,7.601522578
7.442742014,7.599903372,7.625616778,7.590077691,7.612332171,7.654011807
7.457332023,7.600309238,7.624592493,7.592711167,7.612534919,7.651326067
7.417610909,7.545476884,7.568426702,7.53924207,7.556883216,7.593739416
7.328502589,7.441068572,7.462865651,7.435164049,7.45109956,7.487130689
7.199712044,7.297636822,7.318539138,7.29095674,7.305844804,7.342230807
7.04441581,7.129250036,7.149579404,7.120723256,7.13533435,7.173231235
6.877668974,6.951814426,6.971934006,6.940510278,6.955647197,6.996089745
6.714846142,6.78141651,6.801700177,6.76663813,6.783054926,6.826862222
6.570190794,6.632830612,6.653630774,6.614189915,6.632518109,6.680211501
6.455830569,6.518460675,6.54007464,6.495922359,6.516612948,6.568354014
6.380994899,6.447553621,6.470198287,6.421449451,6.444733023,6.500295425
6.351617306,6.425777392,6.449571282,6.396779454,6.422649473,6.481431202
6.370010272,6.454926721,6.479886285,6.423986702,6.452204472,6.513287089
6.43470145,6.532804267,6.558852124,6.501060618,6.531182133,6.593430936
6.540394712,6.653252418,6.680235943,6.621922584,6.653339549,6.715528825
6.678161598,6.806413976,6.834128708,6.776682351,6.808674683,6.869617799
6.835897825,6.979274668,7.007488965,6.952193363,6.98398501,7.042649582
6.999146924,7.156547899,7.185024836,7.132954546,7.163772216,7.219368558
7.152311122,7.3219458,7.350461491,7.302402527,7.331535094,7.383572805
7.280085346,7.459676665,7.488037746,7.444430625,7.471287296,7.51960553
7.369171985,7.556185637,7.584243127,7.545150227,7.569316881,7.614085422
7.409847454,7.601740597,7.629403218,7.594499732,7.615783863,7.657484261
7.397187615,7.591670055,7.618915462,7.587509905,7.605967001,7.645352869
7.331747377,7.526993607,7.553874208,7.524957792,7.540894662,7.578933377
7.219482661,7.414287151,7.440929635,7.413256573,7.42720624,7.465003802
7.070965384,7.264801652,7.291397513,7.263591498,7.276262385,7.314975308
6.900097337,7.093066233,7.119850665,7.090528159,7.102734571,7.14347188
6.722446247,6.915147233,6.9423717,6.910269919,6.922853412,6.966578189
6.553727272,6.747028911,6.774925083,6.739024899,6.752775338,6.800208807
6.408365057,6.603175666,6.631921153,6.59154931,6.607135163,6.658676772
6.298483387,6.495520324,6.525208266,6.480110044,6.498022279,6.553692783
6.233137043,6.432756583,6.463376724,6.413747587,6.43426161,6.49368272
6.217800233,6.419915976,6.4513518,6.397819481,6.420977919,6.483397856
6.254048976,6.458115806,6.490156427,6.433715223,6.459331368,6.523697155
6.339385225,6.544458961,6.576824198,6.518729154,6.546409585,6.611478941
6.467293103,6.672106529,6.704477821,6.646114697,6.675298001,6.739772219
6.627546788,6.830581167,6.862632292,6.805382587,6.83538955,6.898045582
6.806837122,7.006371768,7.037793682,6.982913892,7.013002993,7.072805426
6.989751838,7.183892896,7.214411212,7.162932845,7.192360215,7.248543249
7.160048335,7.346781387,7.376168997,7.328822834,7.356904145,7.409021863
7.302240058,7.479497745,7.507582834,7.464747029,7.490918833,7.538865546
7.403219137,7.569005723,7.595680084,7.557350666,7.581227368,7.625234168
7.453779492,7.606340694,7.631567773,7.597355516,7.618773478,7.659382855
